gene_transcript,gene,Non-targetting,replication,umap1,umap2,HBZ,SLC25A37,SPI1,CSF3R
7465_RPL36A_P1P2_ENSG00000241343,RPL36A,targeting,non-replication,0.4641073,1.0968171,0.1872465,-0.16440812,0.029954609,-0.0063033965
7466_RPL36_P1P2_ENSG00000130255,RPL36,targeting,non-replication,-4.36308,3.4176407,0.82004493,0.023623787,0.07702741,0.01594252
7467_RPL37A_P1P2_ENSG00000197756,RPL37A,targeting,non-replication,-1.629702,2.2633069,0.42969516,0.053726733,0.057123933,0.021077706
7468_RPL37_P1P2_ENSG00000145592,RPL37,targeting,non-replication,-1.5194858,2.3798423,0.5303344,0.045537535,-0.019745814,0.04276408
7469_RPL38_P1P2_ENSG00000172809,RPL38,targeting,non-replication,-3.7258801,3.3546267,0.77479565,0.06647037,0.118351445,-0.028675573
7471_RPL39_P1P2_ENSG00000198918,RPL39,targeting,non-replication,-0.92670757,1.6718544,0.5475665,0.20207573,0.012998225,-0.060360223
7474_RPL4_P1P2_ENSG00000174444,RPL4,targeting,non-replication,-1.7875333,2.461357,0.36080027,-0.024911635,0.055931386,-0.00060737645
7475_RPL5_P1P2_ENSG00000122406,RPL5,targeting,non-replication,-2.8877296,3.5007222,0.4090579,-0.105928965,0.041041546,0.009921002
7476_RPL6_P1P2_ENSG00000089009,RPL6,targeting,non-replication,-3.4379742,3.2498324,0.6805624,0.067833856,0.0447221,-0.008876314
7477_RPL7A_P1P2_ENSG00000148303,RPL7A,targeting,non-replication,-4.2343035,3.3970833,0.588425,0.17065065,0.1692821,0.19055606
7478_RPL7L1_P1P2_ENSG00000146223,RPL7L1,targeting,non-replication,-2.6983929,3.5035436,0.30093154,0.034167767,0.11288135,0.031221379
7479_RPL7_P1P2_ENSG00000147604,RPL7,targeting,non-replication,-2.981264,3.2814667,0.7075514,0.105856664,0.06595666,-0.0048938408
7480_RPL8_P1P2_ENSG00000161016,RPL8,targeting,non-replication,-2.6521494,3.328002,0.5961747,-0.013216975,0.078592226,0.08440152
7481_RPL9_P1P2_ENSG00000163682,RPL9,targeting,non-replication,-1.84352,2.5865583,0.79027265,0.10486407,0.064426705,0.004083539
7482_RPLP0_P1P2_ENSG00000089157,RPLP0,targeting,non-replication,-1.4072379,1.9977016,0.061630346,-0.063266985,0.05824634,0.05423473
7483_RPLP1_P1P2_ENSG00000137818,RPLP1,targeting,non-replication,-0.50103444,1.2675145,0.5678218,0.0035730342,-0.028002158,0.006646393
7484_RPLP2_P1P2_ENSG00000177600,RPLP2,targeting,non-replication,-0.7203128,1.37718,0.7395223,-0.05494517,0.002373703,0.0021375495
7487_RPP14_P1P2_ENSG00000163684,RPP14,targeting,non-replication,-3.4609675,-0.99459565,0.2759489,-0.05666495,-0.017886318,-0.021389682
7491_RPP30_P1P2_ENSG00000148688,RPP30,targeting,non-replication,-4.6321626,-1.1041747,0.29421493,0.05906057,-0.032253403,-0.07283096
7492_RPP38_P1P2_ENSG00000152464,RPP38,targeting,non-replication,-1.8359743,-0.8906575,0.12397175,0.03779869,-0.038640734,0.019832926
7493_RPP40_P1P2_ENSG00000124787,RPP40,targeting,non-replication,-4.1041226,-1.4416571,0.6319585,0.27054214,0.019683534,-0.008295095
7494_RPRD1A_P1P2_ENSG00000141425,RPRD1A,targeting,non-replication,8.020539,6.260029,-0.31099096,-0.0115285795,0.032606393,0.059508864
7495_RPRD1B_P1P2_ENSG00000101413,RPRD1B,targeting,non-replication,2.7493126,-3.2244143,0.6006351,0.18583305,-0.009484614,-0.06310239
7496_RPRD2_P1P2_ENSG00000163125,RPRD2,targeting,non-replication,2.307497,-1.9223047,0.42736357,0.21516517,0.03674391,0.012080297
7497_RPS10-NUDT3_P1P2_ENSG00000270800,RPS10-NUDT3,targeting,non-replication,-4.6832294,-1.569633,0.8070156,0.1668039,-0.049302734,0.01294943
7498_RPS10_P1P2_ENSG00000124614,RPS10,targeting,non-replication,-4.4834833,-1.4531637,0.70108426,0.11973649,0.011789834,0.02513668
7499_RPS11_P1P2_ENSG00000142534,RPS11,targeting,non-replication,-5.3457146,-0.23651198,0.2519022,0.008039351,0.04246155,-0.009699007
7500_RPS12_P1P2_ENSG00000112306,RPS12,targeting,non-replication,-4.0826106,-0.4506506,0.23338634,0.048675958,0.01418048,-0.011216864
7501_RPS13_P1P2_ENSG00000110700,RPS13,targeting,non-replication,-6.387897,-0.2113807,0.10798041,0.025892448,0.07111001,-0.053825688
7502_RPS14_P1P2_ENSG00000164587,RPS14,targeting,non-replication,-2.6748872,-0.4914473,0.39345148,0.012632251,0.0020045869,-0.0045943307
7503_RPS15A_P1P2_ENSG00000134419,RPS15A,targeting,non-replication,-3.4098365,-0.48560035,0.2035217,0.018572502,0.0022354648,0.02998128
7504_RPS15_P1P2_ENSG00000115268,RPS15,targeting,non-replication,-4.35696,-0.5526726,0.3093375,0.30780038,0.06606812,-0.02415206
7505_RPS16_P1P2_ENSG00000105193,RPS16,targeting,non-replication,-5.631388,-0.19148532,0.25708103,0.027024096,0.1326078,-0.034398913
7506_RPS17_ENST00000330339.7_ENSG00000182774,RPS17,targeting,non-replication,-1.6342195,-0.36250496,0.16701226,0.02160981,0.009187004,-0.0051155207
7507_RPS18_P1P2_ENSG00000231500,RPS18,targeting,non-replication,-6.214007,-0.24204831,-0.072639994,0.23584846,-0.048124604,0.0517109
7508_RPS19BP1_P1P2_ENSG00000187051,RPS19BP1,targeting,non-replication,-4.8312693,-1.0154291,0.14804539,0.042952552,-0.0047073197,-0.059042092
7509_RPS19_P1P2_ENSG00000105372,RPS19,targeting,non-replication,-5.571935,-0.35985723,0.2699202,0.13512263,-0.00039622464,-0.033343796
7510_RPS20_P1P2_ENSG00000008988,RPS20,targeting,non-replication,-2.6836777,-0.35144877,0.1120164,0.14726473,-0.0450316,-0.00395521
7511_RPS21_P1P2_ENSG00000171858,RPS21,targeting,non-replication,-2.287002,-0.7213996,-0.39588344,-0.065956265,0.006080461,-0.014220435
7512_RPS23_P1P2_ENSG00000186468,RPS23,targeting,non-replication,-3.918896,-0.48641154,0.3372504,0.13559987,-0.076535486,-0.08882986
7513_RPS24_P1P2_ENSG00000138326,RPS24,targeting,non-replication,-6.060785,-0.22645542,0.08802286,0.06728246,0.08585923,-0.01679307
7515_RPS26_P1P2_ENSG00000197728,RPS26,targeting,non-replication,-5.833966,-0.21390781,0.40285605,0.2537,0.009690116,-0.051688004
7516_RPS27A_P1P2_ENSG00000143947,RPS27A,targeting,non-replication,-6.2470827,-0.29919747,0.42796558,0.01352312,0.18074733,0.02046645
7518_RPS27_P1P2_ENSG00000177954,RPS27,targeting,non-replication,-2.6456108,-1.1469802,0.58583474,0.019793749,0.020370021,-0.06651767
7519_RPS28_P1P2_ENSG00000233927,RPS28,targeting,non-replication,-2.8144476,-0.6849554,0.18548861,0.07542614,0.0029570954,-0.013966744
751_BAG6_P1P2_ENSG00000204463,BAG6,targeting,non-replication,4.9079337,-2.5208132,0.51805276,0.05939666,0.007997055,0.02055902
7521_RPS29_P1_ENSG00000213741,RPS29,targeting,non-replication,-2.1826928,-0.40210792,0.1745912,0.05584719,0.020266976,0.007962947
7522_RPS2_P1P2_ENSG00000140988,RPS2,targeting,non-replication,-4.495773,-0.6172406,0.34348702,0.066214465,-0.005220634,-0.014102005
7523_RPS3A_P1P2_ENSG00000145425,RPS3A,targeting,non-replication,-2.5380287,-0.66311747,-0.0013512257,0.03734351,0.012884965,-0.017967543
7525_RPS3_P1_ENSG00000149273,RPS3,targeting,non-replication,-5.687439,-0.24588823,0.54240483,0.0073661315,0.01606113,-0.030082231
7526_RPS4X_P1P2_ENSG00000198034,RPS4X,targeting,non-replication,-6.341089,-0.25477654,0.28936636,0.15832101,0.09955278,-0.023980953
7527_RPS5_P1P2_ENSG00000083845,RPS5,targeting,non-replication,-6.1693115,-0.31149802,0.5795405,0.2234248,0.06709953,-0.01748255
7533_RPS6KB2_P1P2_ENSG00000175634,RPS6KB2,targeting,non-replication,5.130623,1.0023156,-0.016421115,-0.008596601,0.18219599,-0.020960024
7536_RPS6_P1P2_ENSG00000137154,RPS6,targeting,non-replication,-6.6010613,-0.17031713,1.1057928,0.43234086,0.10094512,-0.013065605
7537_RPS7_P1P2_ENSG00000171863,RPS7,targeting,non-replication,-3.9063466,-0.42624518,0.1957248,0.032685317,-0.009666708,0.06604028
7538_RPS8_P1P2_ENSG00000142937,RPS8,targeting,non-replication,-4.7508492,-0.36072206,0.0785638,0.06760797,-0.041587684,-0.011993525
7539_RPS9_P1P2_ENSG00000170889,RPS9,targeting,non-replication,-3.1490028,-0.38884562,0.1360292,0.10492778,-0.009210513,-0.013593185
7540_RPSA_P1P2_ENSG00000168028,RPSA,targeting,non-replication,-3.3373682,-0.28287303,0.37681228,-0.07608739,0.08145288,-0.012815567
7541_RPTOR_P1P2_ENSG00000141564,RPTOR,targeting,non-replication,3.982901,-4.878109,0.9372888,0.25075528,-0.1291662,0.061497845
7546_RPUSD4_P1P2_ENSG00000165526,RPUSD4,targeting,non-replication,8.4308,5.345793,0.09121443,-0.022035725,-0.024543805,-0.011626432
7547_CNOT9_P1P2_ENSG00000144580,CNOT9,targeting,non-replication,7.3696275,2.58178,-0.81282973,-0.08673473,0.100302316,0.042105556
7548_RRAGA_P1P2_ENSG00000155876,RRAGA,targeting,non-replication,7.0568857,0.9555093,-0.3885695,-0.013366505,-0.00041120563,-0.021932017
7556_RRM1_P1P2_ENSG00000167325,RRM1,targeting,replication,1.3716148,-3.7871397,1.158731,0.60979027,-0.095850386,0.02917061
7559_RRN3_P1P2_ENSG00000085721,RRN3,targeting,non-replication,2.5917573,-3.049253,0.6788468,0.33275178,-0.046538766,0.0074100667
7561_RRP12_P1P2_ENSG00000052749,RRP12,targeting,non-replication,-5.505128,-0.6209402,0.46300063,0.06897436,0.008573581,-0.064924665
7562_RRP15_P1P2_ENSG00000067533,RRP15,targeting,non-replication,-0.7245904,2.3816278,0.31904548,-0.19057366,0.020635108,0.007292864
7564_RRP1_P1P2_ENSG00000160214,RRP1,targeting,non-replication,-0.5165817,1.162256,0.5052589,0.024862798,0.0396343,-0.018223016
7565_RRP36_P1P2_ENSG00000124541,RRP36,targeting,non-replication,-1.903903,-0.71277934,0.2825196,-0.0075293,-0.049286917,0.0001237419
7566_RRP7A_P1P2_ENSG00000189306,RRP7A,targeting,non-replication,-4.629972,-0.7794248,0.26473674,-0.017461559,0.054229792,-0.00027198388
7568_RRP9_P1P2_ENSG00000114767,RRP9,targeting,non-replication,-1.3404686,-1.0982696,0.5038965,0.13537626,0.0063401195,0.026497735
7569_RRS1_P1P2_ENSG00000179041,RRS1,targeting,non-replication,-3.5365431,3.8717008,0.52317375,0.03578189,0.060992952,-0.02087128
7576_RSL1D1_P1_ENSG00000171490,RSL1D1,targeting,non-replication,-1.6430597,3.5506668,0.5926064,-0.052240815,-0.0025498776,0.0047274744
7577_RSL24D1_P1P2_ENSG00000137876,RSL24D1,targeting,non-replication,-2.1100771,3.480526,0.71090585,-0.03722201,-0.040055953,-0.037529673
7579_RSRC1_P1P2_ENSG00000174891,RSRC1,targeting,non-replication,5.0342207,-4.100677,0.9237396,0.15423153,-0.0979143,0.0014034678
7581_RSU1_P1P2_ENSG00000148484,RSU1,targeting,non-replication,9.712955,1.3476899,-0.58063716,-0.094612956,-0.0020700183,0.027609717
7583_RTCB_P1P2_ENSG00000100220,RTCB,targeting,non-replication,6.0758657,5.162353,-0.611374,-0.1878885,0.14146513,0.11028459
7585_RTF1_P1P2_ENSG00000137815,RTF1,targeting,non-replication,4.800516,-2.5416896,0.63397914,0.16381918,0.050448153,0.10519268
7588_RTN2_P2_ENSG00000125744,RTN2,targeting,non-replication,7.7721744,-4.043707,0.36685503,0.1325048,-0.08271052,-0.048414472
7602_RUNX2_P1_ENSG00000124813,RUNX2,targeting,non-replication,5.702399,-3.148674,0.6905454,0.12776007,-0.009059976,0.008267514
7607_RUVBL1_P1P2_ENSG00000175792,RUVBL1,targeting,non-replication,2.6078594,1.0459285,0.015142955,-0.056563627,0.037458573,-0.03206128
7608_RUVBL2_P1P2_ENSG00000183207,RUVBL2,targeting,non-replication,9.038251,1.840681,-1.1559647,-0.5074778,0.4018607,0.049105406
760_BAP1_P1P2_ENSG00000163930,BAP1,targeting,non-replication,6.8245525,3.0679207,-0.93265224,-0.24354878,-0.046111804,-0.004856938
7615_RXRG_P1P2_ENSG00000143171,RXRG,targeting,non-replication,7.012569,1.2262082,-0.462998,-0.06371088,0.057982773,-0.019326294
7623_S100A1_P2_ENSG00000160678,S100A1,targeting,non-replication,5.092024,0.054813974,0.4570116,0.07234421,0.12312085,0.28096357
7627_S100P_P1P2_ENSG00000163993,S100P,targeting,non-replication,7.124761,-3.9111423,0.46824172,0.104862384,0.099482946,0.003933883
7631_SACM1L_P1P2_ENSG00000211456,SACM1L,targeting,non-replication,4.290712,2.4958987,0.23433554,0.015465646,0.10146611,0.025388358
7634_SAE1_P1P2_ENSG00000142230,SAE1,targeting,non-replication,6.417876,1.7287278,-0.34046334,-0.11838699,0.10323909,0.00055503607
7636_SAFB_P1P2_ENSG00000160633,SAFB,targeting,non-replication,3.4621742,-3.3103695,0.8731698,0.3371615,0.10215105,0.018518936
7641_SALL4_P1P2_ENSG00000101115,SALL4,targeting,non-replication,5.864162,-4.322519,0.6203297,0.061196744,-0.03998271,-0.043937467
7643_SAMD4B_P1P2_ENSG00000179134,SAMD4B,targeting,non-replication,7.5148773,5.1413136,-0.04577929,-0.014015307,0.03378729,0.00716748
7645_SAMM50_P1P2_ENSG00000100347,SAMM50,targeting,non-replication,5.0748343,5.656134,-0.0045834514,-0.008015326,0.2078342,0.24708523
7648_SAP18_P1P2_ENSG00000150459,SAP18,targeting,non-replication,-0.81329644,-1.147582,1.0511825,0.2599094,-0.000512663,-0.016946023
7656_SARS2_P1P2_ENSG00000104835,SARS2,targeting,non-replication,10.092006,2.546,-0.3094419,-0.09744162,0.063100494,-0.009727922
7657_SARS_P1P2_ENSG00000031698,SARS,targeting,non-replication,4.989536,5.962457,-0.24371506,-0.25225273,0.36420482,0.21906675
7659_SART3_P1P2_ENSG00000075856,SART3,targeting,non-replication,2.602044,1.5291477,-0.50195,-0.15062523,0.12079294,0.026591023
7671_SBNO2_P2_ENSG00000064932,SBNO2,targeting,non-replication,9.372848,1.0510292,-0.7235135,-0.2545171,0.13019888,-0.054688543
7677_SCAF8_P1P2_ENSG00000213079,SCAF8,targeting,non-replication,5.7448215,-3.977918,0.4128762,0.28422797,-0.015103973,0.037521705
7679_SCAMP1_P1P2_ENSG00000085365,SCAMP1,targeting,non-replication,5.5271335,-4.271602,0.5188652,0.10092982,-0.07113719,-0.04278243
7686_SCAP_P1P2_ENSG00000114650,SCAP,targeting,non-replication,9.077529,1.9474452,-0.6030378,-0.15057081,0.042718656,0.02995031
7690_SCD_P1P2_ENSG00000099194,SCD,targeting,non-replication,6.3050237,-2.0258057,0.5592711,-0.26993555,-0.037795078,-0.03886444
7691_SCFD1_P1P2_ENSG00000092108,SCFD1,targeting,non-replication,4.500747,0.6562904,0.15633546,0.07243069,0.02816284,0.025740633
7711_SCYL1_P1P2_ENSG00000142186,SCYL1,targeting,non-replication,2.6459265,3.6023881,0.11971469,-0.05838145,-0.0050092805,-0.009411377
7713_SDAD1_P1P2_ENSG00000198301,SDAD1,targeting,non-replication,-2.682194,3.91441,0.6075669,-0.016549103,0.072181374,0.03767581
7714_SDC1_P1P2_ENSG00000115884,SDC1,targeting,non-replication,4.8965673,-4.0250897,0.66764474,0.10771423,-0.014394132,0.025661262
7717_ENTR1_P1P2_ENSG00000165689,ENTR1,targeting,non-replication,1.9058303,-1.6565713,0.50186545,0.30305856,0.1291636,0.13757405
7726_SDHB_P1P2_ENSG00000117118,SDHB,targeting,non-replication,2.7057612,-1.6361841,0.009885586,-0.016392432,-0.05386212,-0.014167618
7729_SDR39U1_P1P2_ENSG00000100445,SDR39U1,targeting,non-replication,-0.9484333,-0.5592165,0.105928674,-0.06917472,-0.042874597,-0.02623295
7734_SEC13_P1P2_ENSG00000157020,SEC13,targeting,non-replication,3.1083624,-3.9544575,0.6558576,0.3657861,-0.0072364146,0.0017197621
7739_SEC22B_P1P2_ENSG00000265808,SEC22B,targeting,non-replication,4.9040318,2.3666966,-0.11640473,-0.04904357,0.053693563,0.011034482
7751_SEC61A1_P1_ENSG00000058262,SEC61A1,targeting,non-replication,3.000172,3.3213348,-0.36317128,0.019489871,0.20325723,-0.049314436
7752_SEC61B_P1P2_ENSG00000106803,SEC61B,targeting,non-replication,2.5279164,3.2993617,0.03570076,-0.009844823,-0.040091433,0.0018239631
7753_SEC61G_P1P2_ENSG00000132432,SEC61G,targeting,non-replication,3.059618,3.635981,0.15677755,0.0881503,0.030220922,0.09929717
7754_SEC62_P1P2_ENSG00000008952,SEC62,targeting,non-replication,9.066853,0.5229819,-0.9646692,-0.39070883,0.122132175,-0.06986026
7755_SEC63_P1P2_ENSG00000025796,SEC63,targeting,non-replication,2.4269526,3.3465889,-0.18854938,-0.015891045,0.0066483594,0.022380158
7758_SEH1L_P1P2_ENSG00000085415,SEH1L,targeting,non-replication,7.1925197,-4.8696966,0.051655754,0.097187504,-0.0482342,-0.010864546
7771_SENP1_P1P2_ENSG00000079387,SENP1,targeting,non-replication,10.089645,0.016309585,-0.663491,-0.06265671,0.012044882,-0.036968794
7774_SENP5_P1P2_ENSG00000119231,SENP5,targeting,non-replication,5.342023,0.6619115,-0.06423153,-0.02527581,0.058742423,0.029598445
7778_SEPHS1_P1P2_ENSG00000086475,SEPHS1,targeting,non-replication,3.693953,-4.2961144,0.8776544,0.22349985,0.0062342915,-0.037490442
7785_SEPTIN2_P1P2_ENSG00000168385,SEPTIN2,targeting,non-replication,6.526252,-3.3733428,0.34681234,0.16149434,0.13843976,0.1356283
7795_SERF2_P1_ENSG00000140264,SERF2,targeting,non-replication,5.04488,-3.771149,0.8729615,0.15937896,0.03887475,-0.02078939
7802_SERPINB1_P1P2_ENSG00000021355,SERPINB1,targeting,non-replication,6.874709,4.3561997,-0.0023133475,-0.040103044,0.06520882,0.12095722
7814_SETD1A_P1P2_ENSG00000099381,SETD1A,targeting,non-replication,5.5964613,3.8345876,0.3170852,0.013760361,0.016064798,0.19925909
7819_SETD5_P1P2_ENSG00000168137,SETD5,targeting,non-replication,6.1373563,-3.1203794,0.14412005,0.047382325,0.013566575,0.013871397
7823_SETDB1_P1P2_ENSG00000143379,SETDB1,targeting,non-replication,4.631402,-1.696319,-0.1041023,0.08645653,-0.022883795,-0.018209757
7826_SETX_P1P2_ENSG00000107290,SETX,targeting,non-replication,7.447055,2.1517756,-0.6555,-0.18482555,0.06124881,-0.010696913
7829_SF1_P1P2_ENSG00000168066,SF1,targeting,non-replication,3.2233412,-1.7852511,0.7210961,0.3552689,0.0114133805,0.05583858
7830_SF3A1_P1_ENSG00000099995,SF3A1,targeting,non-replication,8.917503,0.07780574,-0.08198745,-0.31458732,0.06562079,-0.043404512
7833_SF3A2_P1_ENSG00000104897,SF3A2,targeting,non-replication,2.9206586,1.1358225,0.066665284,0.06248536,-0.038780704,-0.04141961
7834_SF3A3_P1P2_ENSG00000183431,SF3A3,targeting,non-replication,7.080952,-2.8273242,0.13287583,-0.016263327,0.042377796,0.07565666
7842_SFPQ_P1P2_ENSG00000116560,SFPQ,targeting,non-replication,6.463247,-4.425515,1.065814,0.50135434,-0.042056542,-0.050429713
7843_SFSWAP_P1P2_ENSG00000061936,SFSWAP,targeting,non-replication,2.588705,-1.2563795,0.5980047,0.36608356,-0.0021001124,0.034935966
"7854_SGK3_ENST00000396596.1,ENST00000522398.1_ENSG00000104205",SGK3,targeting,non-replication,6.086494,2.1352108,-0.9951063,-0.26302117,0.010250573,0.011497698
786_BCAS2_P1P2_ENSG00000116752,BCAS2,targeting,non-replication,2.0361917,-0.72494304,1.0234905,0.6928854,0.027387109,-0.019137662
7873_SH3BGRL3_P1P2_ENSG00000142669,SH3BGRL3,targeting,non-replication,8.822193,0.9407899,-0.7597427,-0.21307181,-0.096089855,-0.048617072
7881_SH3BP5_P1_ENSG00000131370,SH3BP5,targeting,non-replication,10.347272,2.6099772,-0.65528464,-0.030479832,0.11128529,-0.0058882087
7887_SH3KBP1_P1P2_ENSG00000147010,SH3KBP1,targeting,non-replication,3.9301136,-2.8195229,0.38776767,0.27701733,-0.0056886524,0.050237384
7891_SHC1_P2_ENSG00000160691,SHC1,targeting,non-replication,2.7955873,-4.2434926,1.142809,0.17371666,-0.0779901,0.0145131685
7893_SEM1_P1P2_ENSG00000127922,SEM1,targeting,non-replication,0.06152052,-3.5530598,0.8600833,0.5165053,0.19373846,0.37138364
7898_SHOC2_P1P2_ENSG00000108061,SHOC2,targeting,non-replication,3.155414,-4.028662,0.760043,0.1767952,-0.06568381,-0.0030675589
789_BCCIP_P1P2_ENSG00000107949,BCCIP,targeting,non-replication,-0.77263236,2.652999,0.36390233,-0.14468011,-0.09504845,0.004405724
7901_SHPK_P1P2_ENSG00000197417,SHPK,targeting,non-replication,10.297749,2.6518433,-0.7054942,-0.09486082,0.057826266,-0.037988584
7917_SIN3A_P2_ENSG00000169375,SIN3A,targeting,non-replication,5.7530284,0.92003673,-0.24053416,-0.037249543,-0.018870331,-0.019539284
7918_SIN3A_P1_ENSG00000169375,SIN3A,targeting,non-replication,4.605504,-1.2157388,-0.04203812,0.09397569,-0.041694295,-0.04130105
7920_SIPA1_P1_ENSG00000213445,SIPA1,targeting,non-replication,7.238968,2.243611,-0.8979911,-0.14497548,0.1281979,0.03126327
7926_SIRT6_P1P2_ENSG00000077463,SIRT6,targeting,non-replication,4.952299,-3.6708221,0.6237803,0.081408985,-0.05675258,-0.021828806
7929_SIRT7_P1P2_ENSG00000187531,SIRT7,targeting,replication,3.7921407,-4.9882007,1.3316476,0.4549545,-0.04400358,0.06317446
7937_SKA1_P1P2_ENSG00000154839,SKA1,targeting,non-replication,2.8835227,-2.6341465,0.5598196,0.19676305,0.06670959,0.009124337
7939_SKA3_P1P2_ENSG00000165480,SKA3,targeting,non-replication,6.486719,-4.850481,0.337689,0.048196834,-0.0060959915,0.020064399
7942_MTREX_P1P2_ENSG00000039123,MTREX,targeting,non-replication,6.28243,-6.8702044,0.24408183,0.092259385,-0.06953574,0.026666462
7943_SKIV2L_P1P2_ENSG00000204351,SKIV2L,targeting,non-replication,0.10114112,0.06770044,0.13780864,0.0596328,-0.033658795,-0.046461776
7947_SKP1_P1P2_ENSG00000113558,SKP1,targeting,non-replication,5.149586,0.98181784,-0.19517025,-0.059644602,-0.004313487,0.014869975
7948_SKP2_P1P2_ENSG00000145604,SKP2,targeting,non-replication,3.986659,-2.4713252,0.41612127,0.06064944,-0.011793511,-0.0067937328
7950_SLBP_P1P2_ENSG00000163950,SLBP,targeting,non-replication,1.0666685,-5.3740005,1.6957309,0.6871474,0.11477878,0.0112850545
7961_SLC12A7_P1P2_ENSG00000113504,SLC12A7,targeting,non-replication,3.9281604,-4.1894417,0.63861185,0.18055083,0.05835393,0.0101416195
7979_SLC22A23_P1P2_ENSG00000137266,SLC22A23,targeting,non-replication,5.240561,1.1683741,-0.23105554,0.083867766,-0.04177489,-0.068735704
7980_SLC25A10_P1P2_ENSG00000183048,SLC25A10,targeting,non-replication,7.4993277,5.4817305,-0.13674766,0.032850847,0.0036714,0.02062583
8001_SLC25A36_P1P2_ENSG00000114120,SLC25A36,targeting,non-replication,3.8643234,-0.94963247,0.6537785,0.122953,0.052391298,0.072654806
8004_SLC25A39_P2_ENSG00000013306,SLC25A39,targeting,non-replication,8.140197,-3.4341502,0.20976661,-0.08791799,-0.113731064,0.07484955
