nd1,nd2,ne1,ne2,nh1,nh2,pd1,pd2,pe1,pe2,ph1,ph2
ENSMUSG00000046897_LINE544_Zfp740_D_N3,-0.000520231617054086,0.00845825577307648,0.000264873064928407,0.00584002061292165,0.0176534820498204,0.00132209770027043,0.00550704613455328,-0.0177416580074207,-0.00733496237772586,-0.0491316317507996,0.0020591758751125,0.00544195520780287
ENSMUSG00000004151_LINE1004_Etv1_D,-0.0126507457424774,-0.00632664796016807,0.0291440423720251,0.0260623515122866,-0.00561558925194669,0.00265640573046513,-0.0168553002421811,-0.0110475943426643,0.0191365338114023,0.0187957175057339,-0.0175568315710088,-0.014774740323106
ENSMUSG00000020875_LINE1188_Hoxb9_I,-0.00597559285807122,-0.00555864855014763,-0.0240264850224132,-0.0284797853709153,0.0147598057721397,0.0111798757644576,0.00908282449990492,0.00898819307107127,-0.0221624316326673,-0.0126627860665874,0.021036409249658,0.0198702829868811
NP_0322962_LINE1459_NP_0322962_I_N31,-0.00597559285807122,-0.00555864855014763,-0.0240264850224132,-0.0284797853709153,0.0147598057721397,0.0111798757644576,0.00908282449990492,0.00898819307107127,-0.0221624316326673,-0.0126627860665874,0.021036409249658,0.0198702829868811
ENSMUSG00000054272_LINE629_Zscan4c_D,-0.000656386149361317,0.0036570864176309,-0.0195701394621576,-0.019853169956622,0.0225613078916143,0.0137563081210296,0.000132420075249862,-0.0037630148361202,-0.0239794363631699,-0.0287740426449171,0.0174587425784609,0.0173387951589512
ENSMUSG00000070826_LINE795_Zscan4ps2_I,-0.000656386149361317,0.0036570864176309,-0.0195701394621576,-0.019853169956622,0.0225613078916143,0.0137563081210296,0.000132420075249862,-0.0037630148361202,-0.0239794363631699,-0.0287740426449171,0.0174587425784609,0.0173387951589512
ENSMUSG00000070828_LINE796_Zscan4f_I,-0.000656386149361317,0.0036570864176309,-0.0195701394621576,-0.019853169956622,0.0225613078916143,0.0137563081210296,0.000132420075249862,-0.0037630148361202,-0.0239794363631699,-0.0287740426449171,0.0174587425784609,0.0173387951589512
Q8K439_MOUSE_LINE3883_Zfp263_I_N2,0.00119011884591811,0.00448863417988892,0.00298524959129976,0.00469311948849843,0.0132444442027015,0.00665319195915009,-0.00551514882603986,-0.0109053899252043,-0.00946426824938551,-0.0180582554516628,0.000174613695853375,0.00024443300540037
ENSMUSG00000021318_LINE331_Gli3_D,0.00311086714467973,0.00622980248622808,-0.0197840637372245,-0.0207441538181898,0.0146630728581196,0.00613563862022874,0.00429720706675235,-0.000357316954477514,-0.0166974093695369,-0.0273872451573955,0.0154916898279732,0.0159689003944906
ENSMUSG00000027109_LINE1055_Sp3_I_N13,-0.0131149021243087,-0.00884065107722134,0.0114934967947797,0.0128655015520455,-0.0044112106741185,-0.00231524836372278,-0.00632855143601029,-0.00693111934517562,0.0136394849143674,0.00724134204869691,-0.00222461609596517,-0.00122869557574629
ENSMUSG00000016087_LINE1018_Fli1_D,-0.00679864255038526,-0.00295633158595784,0.0274232423403102,0.0247289159518872,0.00342492833636107,0.0112739943186808,-0.0196391603220912,-0.0135545875971213,0.00596230180234458,0.00706042822437454,-0.0168448844070324,-0.0133856543552165
ENSMUSG00000025225_LINE1658_Nfkb2_I,0.0232692879387438,0.0311091495009176,-0.00430750652296744,-0.0030200792866853,0.0338041650808858,0.0262176611373249,-0.00636585192075431,-0.0182884294013907,-0.0410848930825514,-0.0663701457566285,-7.03572861007681e-05,-0.00177904172756336
ENSMUSG00000052414_LINE238_Atf7_D,-0.0312807907296758,-0.02645673624566,0.0438445326075845,0.0372465542205312,-0.0143640094589231,-0.00709008837266187,-0.0209897021367236,-0.0155283790327246,0.0344096479496572,0.0239632559772526,-0.0104471871310613,-0.00731011768883083
ENSMUSG00000008976_LINE1011_Gabpa_D_N3,-0.0126365578853811,-0.00737257429916144,0.0278163705644012,0.0245271321858727,-0.00631656923432351,0.00259223434540902,-0.0165059156962533,-0.00962963713790634,0.0188448465997538,0.018209840417569,-0.0159056984419817,-0.0131775628040062
XP_9117244_LINE5773_Gm4881_I_N36,-0.0126365578853811,-0.00737257429916144,0.0278163705644012,0.0245271321858727,-0.00631656923432351,0.00259223434540902,-0.0165059156962533,-0.00962963713790634,0.0188448465997538,0.018209840417569,-0.0159056984419817,-0.0131775628040062
ENSMUSG00000022895_LINE2391_Ets2_I_N55,-0.0126365578853811,-0.00737257429916144,0.0278163705644012,0.0245271321858727,-0.00631656923432351,0.00259223434540902,-0.0165059156962533,-0.00962963713790634,0.0188448465997538,0.018209840417569,-0.0159056984419817,-0.0131775628040062
ENSMUSG00000034271_LINE208_Jdp2_D_N2,-0.0348880851736353,-0.0299813658000729,0.040124899972112,0.0340413227525043,-0.0156291764871399,-0.00793821630868881,-0.015593732071424,-0.0148920735584374,0.0331921880640687,0.0259668109478598,-0.00628159108594762,-0.00340585758025577
ENSMUSG00000030557_LINE1510_Mef2a_I,0.00226260510780261,0.00351612212502765,-0.0141718152918066,-0.0165591350652899,0.0213211069496725,0.0183526709369241,-0.000205010380045938,0.00287135451032386,-0.0237497873704696,-0.0171675156009355,0.00823401636904513,0.0055580566771657
ENSMUSG00000025959_LINE374_Klf7_D,-0.0133741666829557,-0.00776445968932484,0.0110283318664159,0.0124334171520765,-0.00341402353115408,-0.00214103450648702,-0.00597716546502969,-0.00901202752117056,0.0134726676834186,0.00262834891688107,-0.00127427136815542,0.000182706284110309
ENSMUSG00000025602_LINE372_Zfp202_D,0.00364639007345356,0.0119844778576925,-0.0051531491695605,-0.000333057144693321,0.0234820162590368,0.00588271451474284,0.00396309607442976,-0.0142368878189819,-0.0148093916373675,-0.0518160209900755,0.00389796052263824,0.00507401148427686
ENSMUSG00000018554_LINE2089_Ybx2_I_N1,0.000656409245353855,0.0104986356625267,-0.0201944708406172,-0.0201615085517549,0.0213376846030641,0.0132720250883746,0.00828528132156891,-0.000145195330883316,-0.0276709029184565,-0.0374592117335968,0.0134111880438808,0.0150963689508746
ENSMUSG00000028639_LINE2093_Ybx1_I_N1,0.000656409245353855,0.0104986356625267,-0.0201944708406172,-0.0201615085517549,0.0213376846030641,0.0132720250883746,0.00828528132156891,-0.000145195330883316,-0.0276709029184565,-0.0374592117335968,0.0134111880438808,0.0150963689508746
ENSMUSG00000030189_LINE2097_Csda_I_N1,0.000656409245353855,0.0104986356625267,-0.0201944708406172,-0.0201615085517549,0.0213376846030641,0.0132720250883746,0.00828528132156891,-0.000145195330883316,-0.0276709029184565,-0.0374592117335968,0.0134111880438808,0.0150963689508746
ENSMUSG00000050368_LINE1374_Hoxd10_D,-0.00579049544743819,-0.00778746818558956,-0.0473779790529346,-0.0531522105076226,0.0189476918182822,0.0126806039570314,0.0238726481960471,0.0220560600319894,-0.0349903813790035,-0.0188864734974625,0.0362683582767582,0.033533510573206
ENSMUSG00000005774_LINE1663_Rfx5_I,0.00608937245827083,0.00868663372750073,-0.0202995525110936,-0.0193399416282401,0.0140112575511666,0.0120639968530183,0.00235011496509735,0.00338334127578018,-0.0173391847733738,-0.021046420310627,0.0104604076743335,0.00900118245228896
ENSMUSG00000008398_LINE1009_Elk3_D_N2,-0.0151125850912411,-0.0101411849648656,0.0279746323204141,0.0236859647208151,-0.00689978362453184,0.00187724683419183,-0.0157312948589621,-0.00848193778720691,0.0205187710022566,0.0200246731127968,-0.0146362618446243,-0.0125863498449238
ENSMUSG00000030678_LINE1154_Maz_I,0.00152456712826288,0.00526573126399069,0.0024325124814819,0.0044555007296279,0.0124698500698232,0.00514055061887214,-0.00336614698507979,-0.00989493877223422,-0.00782614960149176,-0.0188177935410675,-0.00102369362355833,-0.000514522228741082
ENSMUSG00000038718_LINE1318_Pbx3_I,-0.015950700345528,-0.0165369693973721,0.0163877369069486,0.0158535501070636,-0.00709514360247024,-0.000951627607632469,-0.0101429413846,-0.00460307841896423,0.0180095838187542,0.0237083863472375,-0.00450419615114392,-0.00543624347601897
ENSMUSG00000022676_LINE952_Snai2_I_N5,-0.00178912216166854,0.00314811645830194,-0.0244439034301762,-0.0259289726529278,0.0016632672480992,-0.00456527480831576,0.0153298783417753,0.0143332281246197,-0.00643055538999267,-0.00999858456262593,0.0138648160408187,0.0151696107126683
ENSMUSG00000038227_LINE1311_Hoxa9_D_N1,-0.016457916853689,-0.0126847484088489,-0.0402963992940344,-0.0444560862168578,0.020308478892261,0.0135707864047733,0.0211265263117951,0.0160834266950877,-0.0410228060870323,-0.0296049611060844,0.0416211170433405,0.0412915806468662
ENSMUSG00000068154_LINE774_Insm1_I,0.00237292706230024,0.0109104663022692,-0.0133328675742572,-0.0104223660426713,0.0165059431159381,0.00561012610147747,0.00230787886307406,-0.0107264515318491,-0.0139321201673072,-0.0314867085271563,0.00976351812967969,0.011228982400354
ENSMUSG00000008575_LINE7350_Nfib_I_N4,0.00527667298612936,0.0131458087360059,-0.0458718650443486,-0.0443867858484793,0.0181199266071688,0.00958120231836204,0.0203488851361188,0.0137744464237113,-0.0243741335659329,-0.0308733062500809,0.0234045642163896,0.0205295524411256
ENSMUSG00000028565_LINE7375_Nfia_I_N4,0.00527667298612936,0.0131458087360059,-0.0458718650443486,-0.0443867858484793,0.0181199266071688,0.00958120231836204,0.0203488851361188,0.0137744464237113,-0.0243741335659329,-0.0308733062500809,0.0234045642163896,0.0205295524411256
ENSMUSG00000021366_LINE333_Hivep1_I,0.00761254076846994,0.0120246285536929,0.00909610472484894,0.00531198540996328,0.024520320016051,0.0166926427032124,-0.0128147071596935,-0.0145613367139761,-0.0288579350041275,-0.0311320261494631,-0.000203760353724422,-0.00161837057660853
ENSMUSG00000015501_LINE829_Hivep2_I_N1,0.00761254076846994,0.0120246285536929,0.00909610472484894,0.00531198540996328,0.024520320016051,0.0166926427032124,-0.0128147071596935,-0.0145613367139761,-0.0288579350041275,-0.0311320261494631,-0.000203760353724422,-0.00161837057660853
ENSMUSG00000028634_LINE1075_Hivep3_I_N1,0.00761254076846994,0.0120246285536929,0.00909610472484894,0.00531198540996328,0.024520320016051,0.0166926427032124,-0.0128147071596935,-0.0145613367139761,-0.0288579350041275,-0.0311320261494631,-0.000203760353724422,-0.00161837057660853
ENSMUSG00000024619_LINE1215_Cdx1_D,-0.0148559822435402,-0.0102691530001914,-0.034429580341868,-0.0373285348557954,0.0152055391483065,0.00808561360631305,0.0181358857441642,0.0136716414036319,-0.0315038188070581,-0.020680437349073,0.03576376019399,0.0337961490134284
ENSMUSG00000031326_LINE1271_Cdx4_I,-0.0148559822435402,-0.0102691530001914,-0.034429580341868,-0.0373285348557954,0.0152055391483065,0.00808561360631305,0.0181358857441642,0.0136716414036319,-0.0315038188070581,-0.020680437349073,0.03576376019399,0.0337961490134284
ENSMUSG00000047643_LINE1036_Gm5454_D,-0.0121150366642572,-0.00647337075999278,0.0255400359545719,0.0225507093451623,-0.0070036002334912,0.0017243378108774,-0.0144060221375704,-0.00840094639545869,0.0191121266089554,0.0189910863862182,-0.0155482245061248,-0.0130932608959937
ENSMUSG00000040632_LINE223_Nrl_I,-0.0221237057105299,-0.0132900949554106,-0.0209262162147032,-0.0269342873154674,0.0194639993655621,0.0147055507209248,-0.00585726676976522,-0.00666423705200881,-0.00282710552339474,-0.00999389218126445,0.0268358361382434,0.024658127107356
ENSMUSG00000047591_LINE639_Mafa_I_N4,-0.0221237057105299,-0.0132900949554106,-0.0209262162147032,-0.0269342873154674,0.0194639993655621,0.0147055507209248,-0.00585726676976522,-0.00666423705200881,-0.00282710552339474,-0.00999389218126445,0.0268358361382434,0.024658127107356
ENSMUSG00000055435_LINE664_Maf_I_N4,-0.0221237057105299,-0.0132900949554106,-0.0209262162147032,-0.0269342873154674,0.0194639993655621,0.0147055507209248,-0.00585726676976522,-0.00666423705200881,-0.00282710552339474,-0.00999389218126445,0.0268358361382434,0.024658127107356
ENSMUSG00000063889_LINE256_Crem_D,-0.0359758126523645,-0.0359381892262184,0.0444416939671607,0.0339543679737046,-0.0213129402588226,-0.00798862381516744,-0.0222580233302969,-0.0107638155387375,0.0434201473439924,0.0413912005917358,-0.00895158754652292,-0.00647025246971126
ENSMUSG00000034161_LINE113_Scx_I,0.014105372439377,0.016181450331735,-0.0255797052411892,-0.0311341948979045,0.0138984239036059,0.0102071203570734,0.0110379581879245,0.00760025831961718,-0.0270753164784871,-0.0229025998335143,0.0118462361535295,0.0110139503990428
ENSMUSG00000068079_LINE162_Tcf15_I,0.014105372439377,0.016181450331735,-0.0255797052411892,-0.0311341948979045,0.0138984239036059,0.0102071203570734,0.0110379581879245,0.00760025831961718,-0.0270753164784871,-0.0229025998335143,0.0118462361535295,0.0110139503990428
ENSMUSG00000056749_LINE248_Nfil3_D,-0.0544306305590134,-0.0498814814468008,0.0632981428804019,0.0548653361087369,-0.032050706897093,-0.0343693185853673,-0.0170452848259328,-0.0125579690989454,0.0325829591706513,0.0311882628726052,0.0116144239300378,0.00592373176169321
ENSMUSG00000005442_LINE1706_Cic_D,-0.0196668014087448,-0.0144516516696552,-0.0207068882583239,-0.0264079592846058,0.0189424999892532,0.0130090185651204,-0.00508262370853737,-0.00623855840297556,-0.00382215407898396,-0.00537281113340485,0.0264478301565324,0.0234056313688227
ENSMUSG00000037621_LINE124_Atoh8_I,0.00959358823039074,0.0127627772068051,-0.0278849178448582,-0.030208238456601,0.000959417825301595,-0.00237821868756245,0.0188301098425989,0.0183125539865473,-0.0144007266926573,-0.0162419777938678,0.0119071450796726,0.0113818821992518
XP_9117244_LINE5827_Gm4881_I_N1,0.00212907827264251,0.00348158545871761,0.00865052533526858,0.0087449569740514,0.0138597295422443,0.0152587270890393,-0.0137211185870071,-0.0106809866515156,-0.0141275665011999,-0.0106654444025643,-0.00384288095697013,-0.00301472658030506
ENSMUSG00000053007_LINE242_9430076C15Rik_D,-0.0379372491597326,-0.030681056078444,0.0337068606115964,0.0294790843489874,-0.013082109585741,-0.0048877889473016,-0.014391302597039,-0.0124702421422303,0.0305817892960237,0.0186354411530294,-0.00123234780058875,0.00139847157426638
ENSMUSG00000028640_LINE6_Tcfap2c_D,0.000856767098877071,-0.000111283342459917,-0.00716876595749781,-0.0141824238921994,0.0137406702857202,0.0141246502606044,-0.00216226833501523,0.00293382552193389,-0.0178126455180188,-0.00559400920596345,0.00711652671988002,0.00446981272760968
ENSMUSG00000042596_LINE8_Tcfap2d_I,-0.00759796618362084,-0.0118291628939605,0.00921198268845197,0.00108778744196331,0.00728807592939659,0.00748655219618309,-0.0127920482736986,-0.00683296130390384,-0.00176480531784336,0.0244389682318172,0.000161479703701881,-0.000706377014481493
ENSMUSG00000003949_LINE173_Hlf_D,-0.0260073852391216,-0.0263017410774792,0.0229007549560991,0.0182363681565227,-0.0128758049957103,-0.0170307981563941,-0.00403813621206058,-0.00612077284725972,0.0122215459498254,0.0152003851314723,0.0109131027053628,0.00971281280964903
ENSMUSG00000055197_LINE1037_Fev_I,-0.00475939905229194,0.00201201536377105,0.0269542273001309,0.0259417440423372,0.00345377665987323,0.0104932790060265,-0.0199686900128003,-0.014002370428251,0.00384848050984877,0.00602711846251781,-0.0179865482158829,-0.0150265383686805
ENSMUSG00000003282_LINE289_Plag1_I,0.00807417730662002,0.00924275885001669,-0.0113666292504553,-0.0101561701861709,0.0143396073492339,0.00421198262712708,0.00577383354248082,-0.00365578100729618,-0.0130443695241357,-0.0300336596535018,0.00506788012556413,0.00594736153505531
ENSMUSG00000007872_LINE48_Id3_I,0.000543416995956749,0.00614023525628189,-0.0296503935886868,-0.0294173911460146,-0.00243933258581696,-0.00938160460742364,0.0215109602604359,0.0188856869377866,-0.00646151074095889,-0.00912852725426117,0.0156480395169315,0.0152283612345496
ENSMUSG00000021379_LINE72_Id4_I,0.000543416995956749,0.00614023525628189,-0.0296503935886868,-0.0294173911460146,-0.00243933258581696,-0.00938160460742364,0.0215109602604359,0.0188856869377866,-0.00646151074095889,-0.00912852725426117,0.0156480395169315,0.0152283612345496
ENSMUSG00000021514_LINE335_Zfp369_I,0.000163178892831943,0.00483165893586985,0.00577253554996277,0.00519964928591644,0.0216172038210322,0.0142625774732408,-0.0138108703558233,-0.0171745514656798,-0.0135650098953127,-0.0169454313791409,-0.00134070165484378,-4.01938754866077e-07
ENSMUSG00000058638_LINE686_Zfp110_I,0.000163178892831943,0.00483165893586985,0.00577253554996277,0.00519964928591644,0.0216172038210322,0.0142625774732408,-0.0138108703558233,-0.0171745514656798,-0.0135650098953127,-0.0169454313791409,-0.00134070165484378,-4.01938754866077e-07
ENSMUSG00000038560_LINE471_Sp6_I,-0.01329941702951,-0.00843449055387322,0.0120935414244426,0.0128971870696812,-0.0044652343057153,-0.00216329627552962,-0.00622188622320093,-0.00706963212730619,0.0134041451295327,0.00698183632731941,-0.00241845377947023,-0.00149204710515751
ENSMUSG00000075304_LINE853_Sp5_I,-0.01329941702951,-0.00843449055387322,0.0120935414244426,0.0128971870696812,-0.0044652343057153,-0.00216329627552962,-0.00622188622320093,-0.00706963212730619,0.0134041451295327,0.00698183632731941,-0.00241845377947023,-0.00149204710515751
ENSMUSG00000038615_LINE215_Nfe2l1_I,-0.0155194490658363,-0.0113661591633426,-0.0167557506464595,-0.0187346774958986,0.00460338033229233,0.00585520250158904,0.00545667954218539,0.00643740948443449,-0.00432874245471615,-0.00614120999898024,0.0193090653335738,0.0183464323833563
ENSMUSG00000029832_LINE1491_Nfe2l3_I_N2,-0.0155194490658363,-0.0113661591633426,-0.0167557506464595,-0.0187346774958986,0.00460338033229233,0.00585520250158904,0.00545667954218539,0.00643740948443449,-0.00432874245471615,-0.00614120999898024,0.0193090653335738,0.0183464323833563
ENSMUSG00000004328_LINE324_Hif3a_I_N1,-0.00638801740405422,0.00113061744221276,-0.0107694891909322,-0.00652729083320669,0.0151055301278668,0.00178302776554306,0.00273456634645052,-0.0114819770569684,-0.00805114762474992,-0.0223887752488366,0.0110323067861569,0.0135073004745088
ENSMUSG00000029249_LINE1131_Rest_I_N10,-0.00140179134952496,-0.00234081280647431,-0.0147220893142009,-0.0199217780429462,0.0151995123837955,0.0102266612414757,-0.00189893243356316,0.00174644632307792,-0.0140167925039799,-0.00855548457110261,0.0141766185457836,0.0116265935070553
ENSMUSG00000044224_LINE513_Dnajc21_D,1.53720304422525e-05,0.0056039166191801,-0.00792669818751169,-0.00579274406651299,0.0110184496399293,0.00170666641683636,0.00522521593504548,-0.00423808872954668,-0.0104723014183065,-0.0292968685593598,0.00780539552873081,0.00839855133392879
