logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	nlogpval
RPL4P2	-1.92571453889364	5.70967191172948	-11.5192388311643	8.2858230929564e-13	1.44685058077728e-11	19.0113841721876	RPL4P2	10.8395763170458
GINS2	-5.27535741291924	3.19818238930628	-11.5331221746524	8.03448153931435e-13	1.404989322359e-11	19.0659011867614	GINS2	10.8523269762985
RP11-152F13.10	-1.73577029373047	10.2954950175435	-11.5450399813602	7.8249601472657e-13	1.37231656147916e-11	18.9571189147853	RP11-152F13.10	10.8625456954474
RPS17L	-1.73705945928338	10.2986385669062	-11.5519468505018	7.70610459241135e-13	1.35343355112873e-11	18.9726696136696	RPS17L	10.8685630617158
RP11-425L10.1	-1.74713040944371	8.89805112705579	-11.5774347719912	7.28327713686579e-13	1.28289572974109e-11	19.0253080986628	RP11-425L10.1	10.8918086404593
RBCK1	-1.8367434670725	5.47054384821743	-11.5882534739403	7.11106069392087e-13	1.25621818185601e-11	19.1751362321804	RBCK1	10.9009349251314
TUBB	-1.60858184835772	8.71094204662461	-11.5886458878314	7.10489310354121e-13	1.25621818185601e-11	19.0498051568591	TUBB	10.9009349251314
RPS10-NUDT3	-1.62003251282732	7.53763258281143	-11.6130849352446	6.73138670674754e-13	1.19788986085812e-11	19.1141119466522	RPS10-NUDT3	10.9215831110122
RP11-543B16.1	-1.98167240008274	6.96792210655931	-11.624361258584	6.56589234989749e-13	1.17268461240075e-11	19.1615991832079	RP11-543B16.1	10.9308187734865
AC010761.8	-1.79546452625933	8.66360390732696	-11.6371633159255	6.38305104617073e-13	1.1477162066822e-11	19.1591130215486	AC010761.8	10.940165485726
CTD-2287O16.1	-1.88783715501488	8.7939671634627	-11.647544221049	6.23862458181784e-13	1.12341660810383e-11	19.1828189946465	CTD-2287O16.1	10.9494591599912
C1orf186	-3.05152838899864	5.73577042050038	-11.6519338641787	6.17856434411266e-13	1.11425942068714e-11	19.4840757768817	C1orf186	10.9530136854131
NPM1	-1.82646485213525	9.5019661445533	-11.6641052480303	6.01511253493919e-13	1.08965384409131e-11	19.222185760429	NPM1	10.9627114446989
EMG1	-1.66329551446773	6.76663201604644	-11.6646284634519	6.00818634567765e-13	1.08965384409131e-11	19.2669153348586	EMG1	10.9627114446989
CKS1B	-3.62170161325221	6.0466733128546	-11.6959880124059	5.60763437125085e-13	1.02042080490987e-11	19.5290454230651	CKS1B	10.9912206953333
RP11-183G22.1	-2.52037246521556	5.13910140244607	-11.7015228115451	5.53983188360043e-13	1.01112376505956e-11	19.4943821254195	RP11-183G22.1	10.9951956820028
RP11-572P18.1	-1.90112834038862	8.30815606507793	-11.7049335956358	5.49846802419547e-13	1.00509005378836e-11	19.3111221894901	RP11-572P18.1	10.9977950247
RP11-324D17.1	-1.89291653367313	6.82668573887537	-11.7093493896939	5.44538576843304e-13	9.96892786441879e-12	19.3623802813157	RP11-324D17.1	11.0013515465634
GLO1	-1.65861709244255	8.45484805971429	-11.7170116703539	5.35452048448058e-13	9.8174321791969e-12	19.3422014061875	GLO1	11.0080020902411
NME1	-1.95432352134078	9.04395752741038	-11.7465966468581	5.01801547874573e-13	9.2424665613854e-12	19.4038601007949	NME1	11.0342121119999
AC144530.1	-1.86408584179121	7.43479944034569	-11.7477313739749	5.00554921632603e-13	9.23355961383556e-12	19.4167208825694	AC144530.1	11.0346308425683
EIF2S2	-1.71556682882898	6.81781487202947	-11.7543890340735	4.93304401804717e-13	9.12764000953958e-12	19.4492008603039	EIF2S2	11.0396414966522
CEBPG	-2.59173197526881	4.67880749039222	-11.7618318047294	4.8532616994201e-13	9.02140089472851e-12	19.6947807750449	CEBPG	11.0447260174902
CTD-2116N17.1	-5.23407064414002	4.36652963679798	-11.7647434218923	4.82241178956318e-13	8.97784693315446e-12	19.6957074592771	CTD-2116N17.1	11.0468278033288
RPL5P34	-1.91439294862601	5.77333310443213	-11.769242497781	4.77513673714451e-13	8.90353307491305e-12	19.5895757205364	RPL5P34	11.0504376236403
RPS24	-1.64459847325463	10.9287449903627	-11.8076959414361	4.38996140183216e-13	8.22336268166734e-12	19.5465015487228	RPS24	11.0849505552749
PID1	-2.69928412821652	4.82656362971981	-11.8473442756907	4.02606634671644e-13	7.58869608436381e-12	19.8890216326822	PID1	11.119832839653
OGFRL1	-1.52841148821951	6.86244499228901	-11.852377184107	3.98213905075187e-13	7.51760759019476e-12	19.6674549335632	OGFRL1	11.1239203476646
HSPD1P1	-2.21153604065968	5.09008396623849	-11.8583301627878	3.93081497636103e-13	7.43231125452263e-12	19.8797379238314	HSPD1P1	11.1288761110043
RPS2P35	-2.55644998877584	4.60201413053658	-11.8702058403304	3.83044378584801e-13	7.265235149302e-12	19.9248387164717	RPS2P35	11.1387503246018
CENPK	-3.56746401462381	4.70219669827187	-11.8802288374721	3.74777709032308e-13	7.14202371181096e-12	20.0176707190474	CENPK	11.1461787122654
AP000350.10	-2.10085171540937	6.30639578113993	-11.8813696353442	3.73848477368423e-13	7.13555272024492e-12	19.7888561075352	AP000350.10	11.1465723807756
MIR3654	-1.44972938225839	8.26732540352793	-11.881701749122	3.73578399734782e-13	7.13555272024492e-12	19.7022690498411	MIR3654	11.1465723807756
NOP16	-2.54396013031396	5.40329586516538	-11.9005344927681	3.58586132571099e-13	6.86590314911846e-12	19.9239867532664	NOP16	11.1633023270536
NUF2	-5.77854892838251	3.57168399763856	-11.9196775334792	3.43978165674314e-13	6.60711076638869e-12	19.7962322129648	NUF2	11.1799884123035
EEF1G	-1.4551029991498	8.2630157097199	-11.9240099062601	3.40757670401469e-13	6.57389710509193e-12	19.7956701757071	EEF1G	11.1821770977963
S100A9	-2.93860366981969	5.04649628856301	-11.9377683550567	3.30733691241126e-13	6.40353343633418e-12	20.1145415136268	S100A9	11.1935803184465
EEF1B2P3	-2.01418790009542	7.249772919982	-11.9547579095974	3.18771424713708e-13	6.20169294286267e-12	19.8935860148223	EEF1B2P3	11.2074897402789
UBE2Q2P6	-1.85768101119483	10.453383162033	-11.9662896133588	3.10905520845397e-13	6.06817372217766e-12	19.8948549154257	UBE2Q2P6	11.216941994546
MCM2	-4.44984724106932	2.80980645731692	-11.9741493447328	3.05658586843623e-13	5.98507210258039e-12	20.0641994358751	MCM2	11.2229306132502
RRM2	-6.0401467629831	3.28508936662427	-11.9997936689663	2.89161817084416e-13	5.68967016022524e-12	19.8780351440796	RRM2	11.2449129096587
MRPL3	-2.4005861819127	5.45320093165116	-12.0017354234402	2.87950493040799e-13	5.68432123374668e-12	20.1450278996427	MRPL3	11.2453213870955
BIRC5	-5.39851235801173	4.70049785446773	-12.0242396642447	2.74285351326867e-13	5.44119186296134e-12	20.2389650869798	BIRC5	11.264305960079
CYBB	-2.4684797798222	6.45834937235919	-12.0259908786374	2.73250255296593e-13	5.42955884949765e-12	20.1989602291879	CYBB	11.2652354553121
TAPT1-AS1	-2.72141553969174	5.05350323116838	-12.0303698809567	2.70679435793129e-13	5.38732212587608e-12	20.2825527715832	TAPT1-AS1	11.2686270557687
CCDC84	-1.9988952964044	7.16993475670171	-12.0348092884913	2.68098460110237e-13	5.35356347490756e-12	20.0601358256521	CCDC84	11.2713570437146
PRC1	-4.72828543173377	3.86482511041296	-12.0439122693729	2.62884801397578e-13	5.26683606243723e-12	20.2309618552129	PRC1	11.278450199449
RPL13AP6	-1.69368577607553	6.28797938150381	-12.0442241870745	2.62708006375945e-13	5.26683606243723e-12	20.1048805750485	RPL13AP6	11.278450199449
RSL24D1	-2.13428282871282	7.85005996323741	-12.0460416363342	2.61680297432362e-13	5.26683606243723e-12	20.0664804516091	RSL24D1	11.278450199449
RPL9P18	-1.88847974962838	6.84379273498997	-12.0488139299779	2.6012058761296e-13	5.24619871784072e-12	20.1094773464637	RPL9P18	11.2801552630352
HMMR	-6.46203697248546	4.18700669171397	-12.0572462633629	2.55434832628052e-13	5.16892459804692e-12	20.0525649340441	HMMR	11.2865998030792
SNRPD1	-1.99955646473238	8.66607380943757	-12.0682047013958	2.49474361062452e-13	5.05676590153556e-12	20.1137221930096	SNRPD1	11.2961271511775
RPL17-C18orf32	-1.66826507334836	9.64810517381296	-12.0906152352222	2.37724884572506e-13	4.82669266478506e-12	20.1645480577284	RPL17-C18orf32	11.3163503536025
MRPS26	-2.20221900467647	4.71106810230419	-12.1092484549602	2.28388481452627e-13	4.66058855659062e-12	20.4136143030315	MRPS26	11.3315592355118
RP11-215A21.2	-1.83209764653556	6.7241286739274	-12.1148604431284	2.25650841627434e-13	4.61250140968509e-12	20.2556849121936	RP11-215A21.2	11.3360634881026
STOML2	-1.86921313738111	6.28578209147133	-12.125493237376	2.20555846101368e-13	4.51598357643426e-12	20.309053463932	STOML2	11.3452476461707
RPL12	-2.07297045062467	12.1031323763913	-12.1320576882851	2.17469347473914e-13	4.46790589776202e-12	20.2666879796647	RPL12	11.3498959824931
RPSAP8	-2.67301255039521	4.98451433243162	-12.1565153865657	2.06354330154026e-13	4.25399275842226e-12	20.5572199024015	RPSAP8	11.3712032537328
RPS27A	-1.97567179618434	11.4234168698316	-12.1617755257475	2.04040920816671e-13	4.21769897074695e-12	20.3273170568041	RPS27A	11.3749244203312
PRTN3	-2.4868396599211	6.03706947549102	-12.172965790734	1.99207492423196e-13	4.14194135019432e-12	20.472355658783	PRTN3	11.3827960550001
RPL14	-1.99438956429771	10.7069865164365	-12.1942614020267	1.90330940025714e-13	3.96419054260097e-12	20.3941505438188	RPL14	11.4018454789064
GAS5-AS1	-2.01991222222091	5.43547682556176	-12.1950046765454	1.90028553792377e-13	3.96419054260097e-12	20.4713517459015	GAS5-AS1	11.4018454789064
CCDC73	-2.02553738147323	5.87794168789796	-12.2184928983046	1.80722331577307e-13	3.79673773336284e-12	20.5519444717657	CCDC73	11.4205894015137
RP11-466H18.1	-1.95788948891682	11.0470179560373	-12.2346162588428	1.74605780813881e-13	3.67461661500656e-12	20.4833084748039	RP11-466H18.1	11.4347879656064
CSE1L	-2.36620690006581	5.48943656938402	-12.2503392261778	1.68845454310861e-13	3.5595798651842e-12	20.6852903109316	CSE1L	11.4486012584877
PYGL	-1.85589693580682	7.365686325112	-12.2570789655149	1.66436278496743e-13	3.51491344867206e-12	20.5428734748475	PYGL	11.4540853645921
TRIB3	-3.56700301225341	4.14154980701346	-12.2675939229328	1.627477985516e-13	3.4519233484758e-12	20.8292213508619	TRIB3	11.4619388565558
PRIM1	-5.51247830614633	3.79845528637752	-12.2687481092841	1.6234806678562e-13	3.4519233484758e-12	20.6228495165878	PRIM1	11.4619388565558
PA2G4	-2.24544032887732	5.67634123732597	-12.2728296070618	1.6094257065896e-13	3.42881346398604e-12	20.7082756613375	PA2G4	11.4648561409466
ME2	-2.34539884880558	5.00959020787208	-12.2766663477069	1.59632736463601e-13	3.40690607397889e-12	20.7639729955324	ME2	11.4676398394626
ATG10	-1.98221833867143	10.3215992826716	-12.2890348303364	1.55484170420603e-13	3.32422958703131e-12	20.5979719428914	ATG10	11.4783089894193
RGS18	-4.36119440717433	5.33964586329645	-12.3387415867061	1.39895978427629e-13	3.00689384538675e-12	20.9749731028443	RGS18	11.5218819038504
AC011737.2	-2.15812019022994	6.95671159238688	-12.3878883936561	1.26055770536652e-13	2.73369333201439e-12	20.8369882522106	AC011737.2	11.5632502065509
RP11-51O6.1	-1.97516265098545	10.3233484062453	-12.4047614938695	1.21634805924125e-13	2.64730716994214e-12	20.8476562760514	RP11-51O6.1	11.5771956641119
GGH	-3.05218375211387	5.32167365702712	-12.4241524438845	1.16749987237483e-13	2.54557044245187e-12	21.164092753449	GGH	11.5942148804201
MCM3	-3.73836342357849	3.90229824735154	-12.4382480840164	1.13325773707324e-13	2.47537037478759e-12	21.1903202208376	MCM3	11.6063598109962
RPL9	-1.87783150862322	10.0554694516425	-12.4449531124801	1.11733263765895e-13	2.44499859824792e-12	20.9325783146966	RPL9	11.6117213855274
HMGB1P5	-1.86231305243837	6.50777471306133	-12.4518852751316	1.10110927641469e-13	2.4138629264301e-12	20.9977203710256	HMGB1P5	11.6172873953759
RPLP0P6	-2.39932380833641	6.92716779712528	-12.4718459616579	1.05573134503614e-13	2.32280091023316e-12	21.0316878969735	RPLP0P6	11.6339880124522
PCCB	-2.06094224960625	5.57428597277412	-12.4985174017844	9.98073543515192e-14	2.21608953212428e-12	21.1966997007183	PCCB	11.6544126976791
CAT	-2.40137210498014	5.51392780487768	-12.5110628461969	9.72079960899471e-14	2.16234183949348e-12	21.2490257208438	CAT	11.6650756483705
RPL13AP5	-1.73836568361419	7.66293373560065	-12.5242543034553	9.4549597512539e-14	2.10708044106673e-12	21.1014866145667	RPL13AP5	11.6763188842094
RPS5	-2.04288290150423	9.45951794098861	-12.5437932963934	9.07483200347462e-14	2.02609856225178e-12	21.1419425982275	RPS5	11.6933394316308
RPL4	-1.72909251567663	10.2820063904526	-12.5541745701634	8.87927944856346e-14	1.98610278386445e-12	21.1667860471066	RPL4	11.7019982798537
PRKDC	-2.27872681312511	6.50013659603181	-12.5790614461978	8.42789175590667e-14	1.8921320619337e-12	21.2953940207778	PRKDC	11.7230485551607
MARS	-1.90879296074829	6.02763005456453	-12.6031346676808	8.01364291214792e-14	1.80583040744697e-12	21.3160765829694	MARS	11.7433230383904
AC079250.1	-2.10540766327357	7.16204915370298	-12.6074517178606	7.94159346394073e-14	1.79293325573035e-12	21.2954873985797	AC079250.1	11.7464358773132
MYB	-4.36711406538182	4.67133796318106	-12.6125660981022	7.85709623027924e-14	1.77717236416092e-12	21.5392680097231	MYB	11.7502704488555
NCAPD2	-2.96935378605108	5.19917119115983	-12.6145739836302	7.82417557025069e-14	1.7730402354982e-12	21.5278056983282	NCAPD2	11.751281408868
DZANK1	-2.77021731438748	5.43298362802396	-12.666456210883	7.02084964671343e-14	1.59998684698454e-12	21.5942059508781	DZANK1	11.795883587535
CCDC26	-3.4162472080832	5.578718025563	-12.6794380563048	6.83341532473009e-14	1.56021054423696e-12	21.6922306168397	CCDC26	11.8068167913696
RPL8	-1.70692942384898	9.79542517310748	-12.6850109341281	6.75453535449653e-14	1.54804227887808e-12	21.4425293742025	RPL8	11.8102171823917
RPS12	-2.12150817269144	11.9738929807051	-12.6886602643009	6.70338847425842e-14	1.5392353686338e-12	21.4605175096103	RPS12	11.8126949659494
MIR4426	-2.10580664697249	7.13398788743194	-12.6898514019605	6.68678033197435e-14	1.5383408516582e-12	21.4710110602077	MIR4426	11.8129474268275
ANP32A	-2.07143198708207	5.31428876735264	-12.7058874364204	6.4672538168463e-14	1.49067120833633e-12	21.6373014349484	ANP32A	11.8266181366621
MAGOHB	-2.55514273581449	5.90950720134544	-12.7089772438052	6.42581252091026e-14	1.48394937128079e-12	21.5815329892098	MAGOHB	11.8285809158686
MKI67	-5.44154118239747	4.68191872986646	-12.7199071268525	6.28139171830935e-14	1.45799875017338e-12	21.6061269724614	MKI67	11.8362428483041
RPL14P1	-2.03838442347448	6.76931648131063	-12.7453985416041	5.95736121478685e-14	1.39439125841655e-12	21.6190903955273	RPL14P1	11.8556153485267
GPATCH4	-2.76981687017879	5.55883353363206	-12.7515666864399	5.88156518950197e-14	1.38738441243983e-12	21.7887125769174	GPATCH4	11.8578031892003
LRPPRC	-2.34376583772595	5.75856014164025	-12.8008072920022	5.31086502933974e-14	1.26509404960709e-12	21.8078228056845	LRPPRC	11.8978771869727
EEF1B2	-2.15605784037073	9.40052622834487	-12.8018451097252	5.29946782070727e-14	1.26486903547098e-12	21.6875217774806	EEF1B2	11.8979544390073
EIF3C	-1.92718339701333	5.78341265239998	-12.8258929597597	5.0422883999712e-14	1.21305630075649e-12	21.814158375442	EIF3C	11.9161190420514
RP11-69L16.5	-2.0503781963511	6.85536302659985	-12.8269190812505	5.0316038091202e-14	1.21289716522238e-12	21.7738123984732	RP11-69L16.5	11.9161760189765
CCND3	-2.37562442510253	6.30861385881813	-12.867972955974	4.62264201132527e-14	1.12101384727549e-12	21.9341077082397	CCND3	11.9503890227679
TSEN15	-3.01547891821866	4.8609934883983	-12.8681786564108	4.62068112989237e-14	1.12101384727549e-12	22.0628397714604	TSEN15	11.9503890227679
NBEAL1	-2.00952795519639	7.17641067987951	-12.9121006129974	4.22093005142638e-14	1.03605425055397e-12	21.9350782630808	NBEAL1	11.9846175031821
HNRNPDL	-1.81366596912732	6.93140984685547	-12.9195314729128	4.15689247485466e-14	1.02240967150846e-12	21.952569591641	HNRNPDL	11.9903750509473
RPL4P4	-1.75096461421483	8.79949093113415	-12.9314578298558	4.05619015866944e-14	9.99673260897329e-13	21.9575457367798	RPL4P4	12.0001419241767
EAF2	-3.53575548519108	5.56233613065084	-12.9334276220773	4.03980031182095e-14	9.97665787211128e-13	22.1761582256204	EAF2	12.0010149207156
CKS2	-2.51348328248079	7.6938760895812	-12.9447778793494	3.94667433597196e-14	9.76660657251467e-13	22.0116598786498	CKS2	12.0102563065811
ASS1	-2.33052090011873	4.76781275972111	-12.9458010576389	3.93838839820216e-14	9.76607336201729e-13	22.0630187146441	ASS1	12.0102800176518
GART	-2.22868883090003	5.43805528655454	-13.0211083241193	3.37502144725953e-14	8.47326442599328e-13	22.2765854133476	GART	12.0719492403112
RPF2	-2.17206236410921	6.34570488487972	-13.0358564290749	3.27475475591787e-14	8.23862937658256e-13	22.2532908758622	RPF2	12.0841450338974
RPS16	-2.03905394425812	11.4107132086553	-13.0687907087354	3.06173277408031e-14	7.75203081106164e-13	22.2517143080229	RPS16	12.110584509816
IRF8	-3.15191179366729	5.387613115538	-13.0928048505122	2.91541303398964e-14	7.42724486827549e-13	22.4562500853983	IRF8	12.1291722576264
OXCT1	-2.88501780859734	5.54319437732351	-13.1123558445017	2.80159721735164e-14	7.18265422185852e-13	22.5074339172102	OXCT1	12.1437150403123
GGCT	-2.87195972079098	5.91422036398193	-13.1283280259012	2.71200490833209e-14	7.01238705036895e-13	22.4942326303762	GGCT	12.1541341209296
GNL3	-2.09592074916592	6.12058761179676	-13.1837673784765	2.42320450607191e-14	6.33330404491926e-13	22.5582266157718	GNL3	12.1983696621604
RPL5P4	-2.03859718690625	9.09936698424625	-13.1912340348862	2.38679519143598e-14	6.26520794177153e-13	22.4966437527673	RPL5P4	12.20306451023
CCNB2	-4.04293823785471	5.89713657725769	-13.2266005453435	2.22181590156857e-14	5.85755865465822e-13	22.8088838612365	CCNB2	12.2322833539018
RPL13AP20	-1.75752312843949	6.96225989784589	-13.2582376323787	2.08415963539692e-14	5.51869053565387e-13	22.6495170178504	RPL13AP20	12.258163958612
CCNA2	-3.57652422795208	4.57983441505032	-13.2618905900303	2.06883918769552e-14	5.49013662506656e-13	22.8846807363171	CCNA2	12.2604168477586
RFC4	-2.69339075017402	5.39371453763947	-13.2698822240013	2.03572415253511e-14	5.42605682154787e-13	22.8381568619478	RFC4	12.2655156626283
TPX2	-3.88716145885569	4.81753700116586	-13.2947623512506	1.93606905396519e-14	5.19476089180328e-13	22.9244201627597	TPX2	12.284434437666
TOMM20	-1.71399619411852	6.64781983548049	-13.3490080858435	1.7357809648082e-14	4.69903477743715e-13	22.8431610145472	TOMM20	12.3279913407627
CLNS1A	-1.80287435732803	6.29028501164583	-13.349012533704	1.7357654451404e-14	4.69903477743715e-13	22.8786307510319	CLNS1A	12.3279913407627
MRPL1	-2.72871780053246	5.62182141037155	-13.3555649358894	1.71305646999146e-14	4.65835872884645e-13	23.0136378780281	MRPL1	12.3317670705545
RPL27A	-1.69364619603278	10.041988633911	-13.3578694007722	1.70514245687294e-14	4.64728127716653e-13	22.8406060902037	RPL27A	12.3328010410084
YARS	-2.44522586150101	5.76926240309165	-13.3860328699429	1.61140047192394e-14	4.43171752517082e-13	22.9823465492601	YARS	12.3534279290488
ACAT1	-2.07183303144912	6.25541210143249	-13.4304182245407	1.47426717600679e-14	4.08240436999044e-13	23.0725707781523	ACAT1	12.3890839797871
TRIP13	-4.03280130676678	4.26554937866097	-13.4351408707181	1.46039916316676e-14	4.05327758566076e-13	23.1762478935906	TRIP13	12.3921936529095
MYC	-5.99311936581955	3.58326540885961	-13.4618282818337	1.38450947555844e-14	3.86927232418768e-13	23.0462268917591	MYC	12.4123707030185
RPL5P5	-2.14808354841865	5.91304928117672	-13.4675588997797	1.36874858344273e-14	3.8429760111927e-13	23.1663145067095	RPL5P5	12.4153323265008
