Gene,Non-leukemia,Leukemia,Leukemia/Non-leukemia
TMEM236,0.39424355,0.390486392,-0.003757158
TMEM237,0.023993784,0.053524279,0.029530495
TMEM238,0.046057597,0.039761754,-0.006295844
TMEM239,-0.127757791,-0.178993583,-0.051235792
TMEM240,-0.468900596,-0.440660341,0.028240255
TMEM241,0.267246064,0.291516518,0.024270455
TMEM242,-0.34588087,-0.233560603,0.112320267
TMEM243,0.054394921,0.095575327,0.041180405
TMEM244,0.245838848,0.236957579,-0.008881268
TMEM245,0.030456774,0.013361818,-0.017094956
TMEM246,0.244903001,0.22514066,-0.01976234
TMEM247,-0.107042731,-0.128288808,-0.021246077
TMEM248,0.040731063,0.074445412,0.033714349
TMEM249,0.034008249,0.068694154,0.034685904
TMEM25,0.130569405,0.134422336,0.003852931
TMEM251,-0.043612576,-0.067695908,-0.024083332
TMEM252,-0.015302917,-0.049163673,-0.033860757
TMEM253,0.122560542,0.144188577,0.021628035
TMEM254,-0.134939288,-0.194383543,-0.059444255
TMEM255B,-0.014772841,-0.005128692,0.009644149
TMEM256,-0.153417207,-0.125712718,0.02770449
TMEM258,-0.979207811,-0.93029311,0.048914701
TMEM259,-0.083124236,-0.054810143,0.028314093
TMEM26,0.011861279,0.021147752,0.009286474
TMEM260,-0.083987468,-0.049514685,0.034472783
TMEM261,-0.199015706,-0.185383139,0.013632567
TMEM262,0.067070507,0.100360871,0.033290363
TMEM263,-0.077274563,-0.000509893,0.07676467
TMEM30A,-0.235445011,-0.200606664,0.034838347
TMEM30B,0.035621397,0.013317704,-0.022303692
TMEM33,-0.046383461,0.088772576,0.135156037
TMEM37,0.067928839,0.0966527,0.028723861
TMEM38A,-0.261891845,-0.269845725,-0.00795388
TMEM38B,-0.130494805,-0.085643885,0.04485092
TMEM39A,0.022881928,0.145335374,0.122453446
TMEM39B,-0.247397575,-0.21560954,0.031788034
TMEM40,-0.035636005,-0.039367794,-0.003731789
TMEM41A,-0.117015488,-0.132252826,-0.015237338
TMEM41B,-0.337135541,-0.302732111,0.03440343
TMEM42,0.045022262,0.042560257,-0.002462005
TMEM43,0.113660845,0.0529211,-0.060739744
TMEM44,-0.247520517,-0.26388959,-0.016369072
TMEM45A,0.206225597,0.176353701,-0.029871896
TMEM45B,0.009398986,-0.031417835,-0.040816822
TMEM5,-0.01972452,0.014477929,0.034202449
TMEM50A,-0.049664757,-0.035545937,0.01411882
TMEM50B,-0.21063512,-0.144358682,0.066276438
TMEM51,0.00608914,-0.04977881,-0.05586795
TMEM52,-0.142354167,-0.13842163,0.003932537
TMEM52B,0.018858622,0.006443361,-0.012415261
TMEM53,-0.232250239,-0.265793215,-0.033542976
TMEM54,-0.13282803,-0.114436328,0.018391702
TMEM55A,0.045629995,0.064763752,0.019133757
TMEM55B,-0.073583124,-0.099128423,-0.025545299
TMEM56,-0.195883867,-0.12463974,0.071244127
TMEM57,-0.110921601,-0.083742356,0.027179245
TMEM59,0.014118343,0.009535677,-0.004582666
TMEM59L,-0.18924491,-0.143622775,0.045622136
TMEM60,0.183857861,0.192405695,0.008547834
TMEM61,-0.131543332,-0.100881451,0.030661881
TMEM62,-0.015571425,-0.041994676,-0.026423251
TMEM63A,-0.115652131,-0.091297622,0.02435451
TMEM63B,-0.072337888,-0.126034872,-0.053696984
TMEM63C,0.041545279,0.068991357,0.027446079
TMEM64,-0.356360915,-0.29779824,0.058562675
TMEM65,0.135368993,0.126873422,-0.008495571
TMEM67,0.02957291,0.105691481,0.076118571
TMEM68,0.149252749,0.1756945,0.026441752
TMEM69,-0.325239465,-0.337112167,-0.011872702
TMEM70,-0.069681413,-0.001028305,0.068653109
TMEM71,0.167113199,0.160911716,-0.006201483
TMEM72,-0.0373943,0.028440737,0.065835037
TMEM74,0.141018528,0.151410439,0.01039191
TMEM74B,0.036811773,0.008567758,-0.028244015
TMEM79,-0.056904618,-0.026331989,0.030572629
TMEM80,-0.066979897,-0.055387193,0.011592704
TMEM81,-0.062211888,-0.033615018,0.028596871
TMEM82,-0.435118675,-0.468845427,-0.033726753
TMEM86A,-0.11113082,-0.101987576,0.009143244
TMEM86B,-0.123500018,-0.033289025,0.090210993
TMEM87A,-0.278091592,-0.203750274,0.074341317
TMEM87B,-0.001722982,0.012081798,0.01380478
TMEM88,0.060409001,0.073787748,0.013378747
TMEM88B,-0.190378059,-0.127112374,0.063265685
TMEM89,-0.094260201,-0.058332409,0.035927791
TMEM8A,-0.135265909,-0.16019178,-0.024925872
TMEM8B,0.131533634,0.131341485,-0.000192149
TMEM8C,-0.001102199,-0.018954506,-0.017852307
TMEM9,-0.002739185,-0.007755445,-0.00501626
TMEM91,-0.060753539,-0.011783142,0.048970398
TMEM92,0.019076173,0.026682843,0.007606671
TMEM95,-0.082356468,-0.096660715,-0.014304247
TMEM97,-0.426757518,-0.391799974,0.034957544
TMEM98,0.076189476,0.069589857,-0.00659962
TMEM99,-0.095123266,-0.02798866,0.067134606
TMEM9B,-0.238691338,-0.180634233,0.058057105
TMF1,-0.001201237,0.048078099,0.049279335
TMIE,-0.004760452,-0.053753706,-0.048993254
TMIGD1,-0.186048407,-0.16385063,0.022197777
TMIGD2,-0.062270599,-0.08568494,-0.023414341
TMOD1,0.039653364,0.032912227,-0.006741137
TMOD2,-0.050109505,-0.076818518,-0.026709013
TMOD3,0.071003888,0.004915767,-0.066088121
TMOD4,-0.252286713,-0.207619314,0.044667399
TMPO,-0.093393225,-0.05696208,0.036431145
TMPPE,-0.06170182,-0.09819894,-0.03649712
TMPRSS11A,-0.006745743,0.006230688,0.012976431
TMPRSS11B,0.108564543,0.107420321,-0.001144222
TMPRSS11D,0.014395126,0.05132668,0.036931554
TMPRSS11E,-0.061053592,-0.015403982,0.04564961
TMPRSS11F,0.317606161,0.30888665,-0.00871951
TMPRSS12,-0.041009223,-0.049834968,-0.008825745
TMPRSS13,0.041689094,0.032019785,-0.009669309
TMPRSS15,0.136720399,0.136813154,9.27555E-05
TMPRSS2,0.069594377,0.083081272,0.013486896
TMPRSS3,-0.009178207,-0.05172173,-0.042543523
TMPRSS4,0.122729187,0.147495364,0.024766177
TMPRSS5,0.06441811,0.060948784,-0.003469326
TMPRSS6,-0.028839998,-0.037937959,-0.00909796
TMPRSS7,-0.064271655,-0.049333016,0.014938639
TMPRSS9,-0.076413694,-0.098118245,-0.021704551
TMSB10,-0.613626293,-0.505992057,0.107634237
TMTC1,0.046389188,0.068798962,0.022409773
TMTC2,0.029105297,0.058415147,0.02930985
TMTC3,-0.037729165,-0.000509293,0.037219872
TMTC4,0.128325974,0.11258541,-0.015740564
TMUB1,0.130879658,0.201666321,0.070786663
TMUB2,-0.160772483,-0.098444688,0.062327795
TMX1,-0.247652883,-0.336931838,-0.089278954
TMX2,-0.614404967,-0.765241437,-0.15083647
TMX3,0.031648215,0.059198935,0.02755072
TMX4,-0.003920378,-0.022529115,-0.018608737
TNC,-0.020555579,-0.067511507,-0.046955928
TNF,-0.154831488,-0.1894588,-0.034627312
TNFAIP1,0.076072798,0.058686402,-0.017386396
TNFAIP2,0.059355536,0.087195322,0.027839786
TNFAIP3,0.083188574,0.036920488,-0.046268087
TNFAIP6,0.055131635,0.088955769,0.033824133
TNFAIP8,0.018577397,0.033298628,0.014721231
TNFAIP8L1,0.030374038,0.073149529,0.042775491
TNFAIP8L2,-0.217704262,-0.232094681,-0.014390419
TNFAIP8L3,0.072784668,0.079034088,0.006249419
TNFRSF10A,0.111542685,0.083339992,-0.028202693
TNFRSF10B,0.212720841,0.187480176,-0.025240665
TNFRSF10C,0.158083494,0.142324247,-0.015759247
TNFRSF10D,0.030397169,-0.015770176,-0.046167345
TNFRSF11A,0.070655661,0.081150946,0.010495284
TNFRSF11B,0.240935449,0.193531296,-0.047404153
TNFRSF12A,-0.295123302,-0.265679094,0.029444208
TNFRSF13B,-0.088089258,-0.122084981,-0.033995723
TNFRSF13C,0.088824667,0.150744637,0.06191997
TNFRSF14,-0.10554767,-0.095579252,0.009968418
TNFRSF17,-0.116711723,-0.125037907,-0.008326184
TNFRSF18,-0.10543121,-0.148488917,-0.043057707
TNFRSF19,0.145576459,0.153476902,0.007900443
TNFRSF1A,0.113582853,0.17914874,0.065565887
TNFRSF1B,-0.15183865,-0.164148812,-0.012310162
TNFRSF21,0.13412876,0.120371075,-0.013757685
TNFRSF25,0.005787128,0.010318212,0.004531084
TNFRSF4,-0.036661822,-0.045512062,-0.00885024
TNFRSF6B,0.112962834,0.07111101,-0.041851823
TNFRSF8,-0.306266791,-0.2686325,0.037634291
TNFRSF9,-0.090308468,-0.106377393,-0.016068924
TNFSF10,-0.021315744,-0.001430099,0.019885645
TNFSF11,0.054645004,0.035027067,-0.019617937
TNFSF12,-0.099066502,-0.072609772,0.02645673
TNFSF13,0.088769314,0.056843549,-0.031925765
TNFSF13B,0.041816443,0.015237967,-0.026578476
TNFSF14,-0.09813849,-0.075843391,0.022295099
TNFSF15,0.023954551,0.053517655,0.029563104
TNFSF18,0.29005841,0.276630275,-0.013428135
TNFSF4,-0.023912711,0.054983196,0.078895907
TNFSF8,0.002012633,0.021892166,0.019879533
TNFSF9,-0.021346148,-0.047670742,-0.026324595
TNIK,0.052254128,0.018174124,-0.034080004
TNIP1,-0.068954765,-0.131023068,-0.062068303
TNIP2,0.159904425,0.087204391,-0.072700035
TNIP3,-0.122197886,-0.121790272,0.000407614
TNK1,-0.028804973,-0.087917334,-0.05911236
TNK2,0.101712938,0.096008987,-0.005703951
TNKS,-0.074132884,-0.044220974,0.029911911
TNKS1BP1,-0.047560528,-0.088444821,-0.040884293
TNKS2,-0.063638389,-0.056632749,0.00700564
TNN,-0.10916607,-0.127865543,-0.018699473
TNNC1,-0.117624129,-0.107790124,0.009834005
TNNC2,0.054785174,0.068996246,0.014211072
TNNI1,0.012801736,0.01984663,0.007044894
TNNI2,0.054675367,0.052818443,-0.001856923
TNNI3,-0.091645132,-0.100124339,-0.008479207
TNNI3K,-0.002582408,0.024146113,0.02672852
TNNT1,0.053175584,0.08434507,0.031169486
TNNT2,-0.674240571,-0.702435164,-0.028194594
TNNT3,0.047326311,-0.023677558,-0.071003869
TNP1,-0.046023211,-0.095390637,-0.049367427
TNP2,-0.020776768,-0.037814413,-0.017037645
TNPO1,-0.325882823,-0.271814846,0.054067977
TNPO2,-0.012235137,-0.031158612,-0.018923475
TNPO3,-1.283986439,-1.327565634,-0.043579194
TNR,0.27248184,0.234848357,-0.037633483
TNRC18,-0.125236166,-0.17867485,-0.053438684
TNRC6A,-0.094906426,-0.122039017,-0.027132591
TNRC6B,-0.183049566,-0.088000977,0.095048588
TNRC6C,-0.071842872,-0.076278858,-0.004435986
TNS1,0.010804883,-0.00343347,-0.014238353
TNS3,-0.366533579,-0.317744853,0.048788726
TNS4,0.189633593,0.149883498,-0.039750096
TNXB,-0.242662141,-0.204537912,0.038124229
TOB1,-0.037001352,-0.038589623,-0.00158827
TOB2,0.123812906,0.123899671,8.6765E-05
TOE1,-0.725890368,-0.723654043,0.002236326
TOLLIP,0.064108139,0.066330615,0.002222476
TOM1,-0.158502547,-0.149539284,0.008963264
TOM1L1,-0.094394339,0.006615253,0.101009591
TOM1L2,0.260451049,0.220938366,-0.039512683
TOMM20,-0.965949068,-1.055429571,-0.089480503
TOMM20L,-0.148177076,-0.07087518,0.077301896
TOMM22,-1.343350332,-1.353087122,-0.00973679
TOMM34,0.236396548,0.216776618,-0.01961993
TOMM40,-1.168724481,-1.09771617,0.071008311
TOMM40L,-0.030233445,-0.032808784,-0.002575339
TOMM5,-0.029660648,0.001296139,0.030956787
TOMM6,-0.135334127,-0.0851815,0.050152627
TOMM7,-0.079363034,-0.064634375,0.014728659
TOMM70A,-0.364068429,-0.216470778,0.14759765
TONSL,-1.338434951,-1.362929154,-0.024494203
TOP1,-0.811842647,-0.885982881,-0.074140234
TOP1MT,-0.122050287,-0.099725845,0.022324442
TOP2A,-1.626242278,-1.462226756,0.164015522
TOP2B,-0.06095123,-0.15206538,-0.09111415
TOP3A,-1.168953304,-1.158086993,0.010866312
TOP3B,-0.160446326,-0.192559199,-0.032112872
TOPAZ1,-0.039424632,-0.053122677,-0.013698045
TOPBP1,-0.933913943,-0.841956363,0.09195758
TOPORS,-0.028621168,-0.058893214,-0.030272046
TOR1A,-0.067100667,-0.085581649,-0.018480982
TOR1AIP1,-0.064944147,-0.041175848,0.0237683
TOR1AIP2,-0.063934885,-0.066530089,-0.002595204
TOR1B,-0.121045382,-0.037952751,0.083092631
TOR2A,-0.512566429,-0.523170888,-0.010604458
TOR3A,-0.060843056,-0.031103346,0.02973971
TOR4A,-0.096441855,-0.127138148,-0.030696293
TOX,-0.016216831,-0.07159935,-0.055382519
TOX2,0.109333722,0.06488509,-0.044448632
TOX3,0.009095473,0.020927848,0.011832374
TOX4,-0.37856039,-0.405859923,-0.027299533
TP53,0.209343397,-0.102227421,-0.311570818
TP53AIP1,-0.079702481,-0.06159757,0.018104911
TP53BP1,-0.199338488,-0.318652534,-0.119314046
TP53BP2,-0.118710801,-0.07498999,0.043720811
TP53I11,-0.029758947,0.024717991,0.054476937
TP53I13,-0.19707904,-0.16393323,0.03314581
TP53I3,-0.333537164,-0.333248773,0.000288391
TP53INP1,0.0459577,0.041876531,-0.004081169
TP53INP2,-0.015349429,-0.042393784,-0.027044355
TP53RK,-0.765960241,-0.776130351,-0.010170111
TP53TG3C,-0.140709991,-0.065099791,0.0756102
TP53TG5,0.089296893,0.082135889,-0.007161004
TP63,-0.108552439,-0.055020542,0.053531897
TP73,-0.070885761,-0.062670769,0.008214993
TPBG,0.077751287,0.075897311,-0.001853976
TPBGL,-0.305262382,-0.300842697,0.004419685
TPCN1,0.134126711,0.154292998,0.020166287
TPCN2,0.047236455,0.081873655,0.0346372
TPD52,0.115478485,0.185148082,0.069669597
TPD52L1,-0.09030651,-0.064792443,0.025514067
TPD52L2,0.032286478,0.060668372,0.028381893
TPD52L3,0.032675887,-0.009022622,-0.041698509
TPGS1,-0.202231641,-0.173641255,0.028590386
TPGS2,-0.042906026,-0.030216876,0.012689151
TPH1,-0.069101389,-0.028085288,0.041016102
TPH2,-0.330045921,-0.227782329,0.102263592
TPI1,-0.935897887,-1.028594742,-0.092696855
TPK1,-0.135603936,-0.284177062,-0.148573126
TPM1,-0.196307014,-0.159904643,0.036402372
TPM2,-0.353477478,-0.293439337,0.060038142
TPM3,-0.256173117,-0.237302312,0.018870806
TPM4,-0.428972106,-0.390994751,0.037977355
TPMT,-0.161062767,-0.116430193,0.044632574
TPO,0.008730503,0.040877309,0.032146806
TPP1,0.167425099,0.159488113,-0.007936986
TPP2,-0.073846032,-0.059322827,0.014523205
TPPP,-0.041536831,-0.122926999,-0.081390167
TPPP2,0.128925145,0.102662749,-0.026262396
TPPP3,-0.098742498,-0.121006416,-0.022263918
TPR,-1.019353641,-1.045816386,-0.026462745
TPRA1,-3.53505E-05,0.000233491,0.000268842
TPRG1,0.096969445,0.112166117,0.015196673
TPRG1L,-0.141234092,-0.153948071,-0.012713979
TPRKB,-0.612148918,-0.512973828,0.09917509
TPRN,0.056797761,0.02903352,-0.027764241
TPRX1,-0.036972863,-0.102940313,-0.06596745
TPSAB1,-0.088891274,-0.076327086,0.012564189
TPSD1,0.172431039,0.180903364,0.008472325
TPSG1,0.041500965,0.024784555,-0.01671641
TPST1,-0.084252019,-0.052790909,0.03146111
TPST2,-0.007842067,0.005668606,0.013510673
TPT1,-0.907733015,-0.914837552,-0.007104537
TPTE,-0.243654683,-0.253168822,-0.009514139
TPTE2,-0.323204454,-0.328526315,-0.00532186
TPX2,-1.228274649,-1.285064418,-0.056789769
TRA2A,-0.140709772,-0.088260284,0.052449488
TRA2B,-0.686029662,-0.822606947,-0.136577285
TRABD,-0.146096053,-0.219175243,-0.07307919
TRABD2A,0.048160074,0.036611042,-0.011549032
TRABD2B,-0.188389664,-0.173874445,0.014515219
TRADD,0.016658161,0.003005046,-0.013653115
TRAF1,0.143191054,0.142679443,-0.000511612
TRAF2,-0.40692932,-0.530573266,-0.123643947
TRAF3,-0.010878091,-0.047123332,-0.036245242
TRAF3IP1,0.125851391,0.093720879,-0.032130511
TRAF3IP2,0.064899401,0.085312002,0.020412601
TRAF3IP3,-0.092714113,-0.098154115,-0.005440002
TRAF4,-0.214173309,-0.145766395,0.068406914
TRAF5,0.107287727,0.146689392,0.039401665
TRAF6,-0.131023029,-0.069186277,0.061836752
TRAF7,-0.152346523,-0.097595495,0.054751028
TRAFD1,0.143855372,0.117765077,-0.026090294
TRAIP,-1.100608373,-1.08387323,0.016735142
TRAK1,-0.231118321,-0.280873292,-0.049754971
TRAK2,-0.015551918,0.020907487,0.036459405
TRAM1,0.155989274,0.209763086,0.053773812
TRAM1L1,-0.124410982,-0.100675664,0.023735318
TRAM2,-0.012232419,-0.00914699,0.003085429
TRANK1,-0.171397267,-0.182085164,-0.010687898
TRAP1,-0.044043321,-0.024504435,0.019538886
TRAPPC1,-1.395666528,-1.35032287,0.045343658
TRAPPC10,-0.032630217,-0.146223034,-0.113592817
TRAPPC11,-1.121111116,-1.084717438,0.036393678
TRAPPC12,0.000171514,0.051535155,0.051363641
TRAPPC13,-0.085496301,0.002873082,0.088369382
TRAPPC2L,-0.26795924,-0.291234125,-0.023274886
TRAPPC3,-1.378734615,-1.392591299,-0.013856684
TRAPPC3L,0.186098827,0.207833249,0.021734422
TRAPPC4,-1.287908544,-1.281403822,0.006504722
TRAPPC5,-0.920089886,-0.930547206,-0.01045732
TRAPPC6A,-0.281086114,-0.222386741,0.058699372
TRAPPC6B,-0.204562709,-0.205685866,-0.001123157
TRAPPC8,-1.196178076,-1.218744983,-0.022566907
TRAPPC9,-0.164801349,-0.145917336,0.018884013
TRAT1,0.199324888,0.2786826,0.079357713
TRDMT1,0.075622921,0.082098613,0.006475692
TRDN,0.101847437,0.138639906,0.036792469
TREM1,0.06505366,0.016239018,-0.048814642
TREM2,-0.032322958,-0.039078282,-0.006755323
TREML1,5.93486E-05,0.01020836,0.010149012
TREML2,-0.46563252,-0.521446383,-0.055813863
TREML4,0.136332121,0.044905811,-0.09142631
TRERF1,-0.056921111,-0.019055767,0.037865344
TREX1,-0.054949114,-0.065579899,-0.010630785
TRH,0.143115908,0.136727228,-0.00638868
TRHDE,-0.076700052,-0.045180237,0.031519814
TRHR,0.342920355,0.339668219,-0.003252136
TRIAP1,-1.353118087,-1.358585765,-0.005467678
TRIB1,-0.085204113,-0.026384225,0.058819888
TRIB2,0.001632643,-0.062792006,-0.064424649
TRIB3,0.108584722,0.087323719,-0.021261003
TRIM10,-0.154411015,-0.125354435,0.02905658
TRIM11,-0.089211149,-0.036463434,0.052747714
TRIM13,0.066385055,0.061669156,-0.0047159
TRIM14,-0.098086792,-0.088543071,0.009543722
TRIM15,0.012075546,0.041347944,0.029272398
TRIM16,0.058093122,0.09364286,0.035549738
TRIM16L,0.0065473,0.065379708,0.058832408
TRIM17,-0.155261264,-0.123242927,0.032018337
TRIM2,0.041969716,0.013541533,-0.028428183
TRIM21,-0.046868759,-0.012472506,0.034396253
TRIM22,0.058626939,0.044217767,-0.014409173
TRIM23,-0.147646462,-0.119310115,0.028336347
TRIM24,0.08473898,-0.009040147,-0.093779128
TRIM25,-0.043396966,-0.036322935,0.007074032
TRIM26,-0.046446038,-0.074839653,-0.028393616
TRIM27,-0.05676596,-0.055799797,0.000966164
TRIM28,-0.295658507,-0.454941729,-0.159283222
TRIM29,0.000248403,-0.001476865,-0.001725268
TRIM3,0.081677341,0.065480442,-0.016196899
TRIM31,0.07742607,0.069950092,-0.007475978
TRIM32,-0.028069536,-0.060473925,-0.03240439
TRIM33,-0.0559788,-0.120497717,-0.064518917
TRIM34,0.052989119,0.007834939,-0.04515418
TRIM35,0.110267256,0.111786258,0.001519003
TRIM36,0.037665051,0.057106519,0.019441469
TRIM37,-0.232344988,-0.145776967,0.086568021
TRIM38,-0.08532616,-0.067445558,0.017880603
TRIM39,-0.05186414,-0.02039966,0.03146448
TRIM4,-0.101912317,-0.081409887,0.020502429
TRIM40,-0.139310636,-0.108103645,0.031206992
TRIM41,-0.097663327,-0.051799116,0.045864211
TRIM42,0.103786053,0.092130869,-0.011655184
TRIM43,-0.194371087,-0.102037456,0.092333631
TRIM44,0.089788299,0.007969157,-0.081819142
TRIM45,-0.169023279,-0.137060248,0.03196303
TRIM46,-0.308644853,-0.238591729,0.070053124
TRIM47,-0.050699074,-0.081440864,-0.03074179
TRIM48,-0.250931287,-0.291870109,-0.040938822
TRIM49B,-0.273336849,-0.307639312,-0.034302464
TRIM49C,-0.519728631,-0.51332413,0.006404502
TRIM49D1,0.087354713,0.03310745,-0.054247263
TRIM5,-0.090769252,-0.112959937,-0.022190685
TRIM50,-0.170752167,-0.116205301,0.054546867
TRIM52,-0.070740184,-0.022917229,0.047822955
TRIM54,-0.291108426,-0.281154725,0.009953702
TRIM55,0.059559506,0.038176701,-0.021382805
TRIM56,0.080149538,0.082030917,0.001881379
TRIM58,0.066813722,0.070134213,0.003320492
TRIM59,0.17497245,0.220014575,0.045042125
TRIM6,-0.024172769,-0.040655884,-0.016483115
TRIM60,0.084131498,0.116218022,0.032086524
TRIM61,-0.141586424,-0.078910954,0.06267547
TRIM62,0.031260081,0.035462937,0.004202856
TRIM63,-0.012966456,0.036571892,0.049538348
TRIM64B,0.211695515,0.234871868,0.023176353
TRIM65,-0.090558845,-0.06362527,0.026933575
TRIM67,0.019665019,0.023330373,0.003665353
TRIM68,0.16638348,0.152244623,-0.014138857
TRIM69,0.035526571,0.068586562,0.033059991
TRIM7,0.255112575,0.317282215,0.06216964
TRIM71,-0.139247382,-0.127049039,0.012198343
TRIM72,-0.01948918,-0.029798303,-0.010309123
TRIM73,-0.020210801,-0.023234579,-0.003023778
TRIM74,-0.048584721,-0.102849124,-0.054264404
TRIM77,0.049150995,0.065081571,0.015930576
TRIM8,0.062888868,0.087213548,0.02432468
TRIM9,-0.303528193,-0.254286627,0.049241565
TRIML1,0.113406703,0.089355788,-0.024050915
TRIML2,0.064150411,0.035479743,-0.028670669
TRIO,-0.105050122,-0.074718789,0.030331333
TRIOBP,-0.202163642,-0.125649373,0.076514268
TRIP10,-0.012638631,-0.090701421,-0.078062791
TRIP11,-0.081392223,-0.101651937,-0.020259714
TRIP12,-0.342417452,-0.438722287,-0.096304836
TRIP13,-0.417562231,-0.419820942,-0.002258711
TRIP4,-0.115609649,-0.140427581,-0.024817931
TRIP6,-0.35518899,-0.323765436,0.031423554
TRIQK,0.245977268,0.321289972,0.075312704
TRIT1,-0.507312514,-0.42727378,0.080038734
TRMT1,-0.280470787,-0.27924232,0.001228466
TRMT10A,-0.063745824,0.023776964,0.087522788
TRMT10B,0.008968379,-0.004330842,-0.013299221
TRMT10C,-0.495363884,-0.474177084,0.0211868
TRMT11,0.058305788,0.06845455,0.010148762
TRMT112,-1.785001628,-1.955356998,-0.17035537
TRMT12,-0.101896641,-0.083481726,0.018414915
TRMT13,0.161871248,0.223860311,0.061989062
TRMT1L,-0.22842412,-0.158597823,0.069826297
TRMT2A,-0.130951982,-0.063908962,0.067043021
TRMT44,0.087320848,0.084338556,-0.002982291
TRMT5,-0.7271016,-0.667375232,0.059726369
TRMT6,-0.475790324,-0.427686536,0.048103788
TRMT61A,-0.443743875,-0.381951164,0.061792711
TRMT61B,-0.244958021,-0.232548007,0.012410014
TRMU,-0.271841187,-0.247596488,0.024244699
