Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0031058,positive regulation of histone modification,19_GO:0048518 positive regulation of biological process,-2.4,3.9,3.7,30242,92,500,6,1.2,0.49,2648|3009|4297|11143|23028|93624,KAT2A|H1-5|KMT2A|KAT7|KDM1A|TADA2B,-1.1,MyList
Reactome Gene Sets,6,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,,-2.4,4.7,3.8,30242,65,500,5,1,0.44,902|1022|2071|2968|51755,CCNH|CDK7|ERCC3|GTF2H4|CDK12,-1.1,MyList
GO Biological Processes,19,GO:0003170,heart valve development,19_GO:0032502 developmental process,-2.4,4.7,3.8,30242,65,500,5,1,0.44,4193|4194|4208|6615|7541,MDM2|MDM4|MEF2C|SNAI1|ZBTB14,-1.1,MyList
KEGG Pathway,24,hsa00310,Lysine degradation,,-2.4,4.7,3.8,30242,65,500,5,1,0.44,2146|4297|4967|9739|79813,EZH2|KMT2A|OGDH|SETD1A|EHMT1,-1.1,MyList
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-2.3,1.8,3,30242,763,500,23,4.6,0.94,1062|1175|1639|1778|1781|3832|5682|5685|5688|5693|5695|5709|5710|7324|9817|10671|10768|11258|25847|51143|51433|54620|64682,CENPE|AP2S1|DCTN1|DYNC1H1|DYNC1I2|KIF11|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|UBE2E1|KEAP1|DCTN6|AHCYL1|DCTN3|ANAPC13|DYNC1LI1|ANAPC5|FBXL19|ANAPC1,-1,MyList
GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,19_GO:0023052 signaling,-2.3,2.9,3.3,30242,190,500,9,1.8,0.59,2033|4848|8289|10474|10498|23019|23028|51366|57178,EP300|CNOT2|ARID1A|TADA3|CARM1|CNOT1|KDM1A|UBR5|ZMIZ1,-1,MyList
GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0008152 metabolic process,-2.3,2.3,3.2,30242,339,500,13,2.6,0.71,22|2395|4507|4522|4682|4967|10539|10768|51647|64210|64428|122961|150274,ABCB7|FXN|MTAP|MTHFD1|NUBP1|OGDH|GLRX3|AHCYL1|CIAO2B|MMS19|CIAO3|ISCA2|HSCB,-1,MyList
Reactome Gene Sets,6,R-HSA-9711097,Cellular response to starvation,,-2.3,3.1,3.4,30242,156,500,8,1.6,0.56,1054|6135|6158|6173|6202|6218|6232|6234,CEBPG|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28,-1,MyList
GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-2.3,2,3,30242,588,500,19,3.8,0.86,632|896|2033|4193|4208|4848|6599|7023|8289|8805|9131|10474|10498|10768|23019|23028|23038|51366|57178,BGLAP|CCND3|EP300|MDM2|MEF2C|CNOT2|SMARCC1|TFAP4|ARID1A|TRIM24|AIFM1|TADA3|CARM1|AHCYL1|CNOT1|KDM1A|WDTC1|UBR5|ZMIZ1,-1,MyList
GO Biological Processes,19,GO:0009132,nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.3,3.4,3.5,30242,124,500,7,1.4,0.53,402|405|2033|2821|3692|4967|221937,ARL2|ARNT|EP300|GPI|EIF6|OGDH|FOXK1,-1,MyList
WikiPathways,27,WP3998,Prader-Willi and Angelman syndrome,,-2.3,4.6,3.8,30242,66,500,5,1,0.44,1749|1869|4193|4194|114791,DLX5|E2F1|MDM2|MDM4|TUBGCP5,-1,MyList
GO Biological Processes,19,GO:0009067,aspartate family amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,2806|4507|4522,GOT2|MTAP|MTHFD1,-1,MyList
GO Biological Processes,19,GO:0031145,anaphase-promoting complex-dependent catabolic process,19_GO:0008152 metabolic process,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,1017|51433|64682,CDK2|ANAPC5|ANAPC1,-1,MyList
GO Biological Processes,19,GO:0006206,pyrimidine nucleobase metabolic process,19_GO:0008152 metabolic process,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,790|1503|7372,CAD|CTPS1|UMPS,-1,MyList
Reactome Gene Sets,6,R-HSA-141430,Inactivation of APC/C via direct inhibition of the APC/C complex,,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,7324|51433|64682,UBE2E1|ANAPC5|ANAPC1,-1,MyList
Reactome Gene Sets,6,R-HSA-379726,Mitochondrial tRNA aminoacylation,,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,51067|57038|57176,YARS2|RARS2|VARS2,-1,MyList
GO Biological Processes,19,GO:0033962,P-body assembly,19_GO:0009987 cellular process,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,1778|4848|23019,DYNC1H1|CNOT2|CNOT1,-1,MyList
Reactome Gene Sets,6,R-HSA-141405,Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,7324|51433|64682,UBE2E1|ANAPC5|ANAPC1,-1,MyList
GO Biological Processes,19,GO:0051053,negative regulation of DNA metabolic process,19_GO:0048519 negative regulation of biological process,-2.3,3.4,3.5,30242,125,500,7,1.4,0.53,3009|4297|5394|27000|51366|54552|65057,H1-5|KMT2A|EXOSC10|DNAJC2|UBR5|GNL3L|ACD,-1,MyList
Reactome Gene Sets,6,R-HSA-2559580,Oxidative Stress Induced Senescence,,-2.3,3.4,3.5,30242,125,500,7,1.4,0.53,1432|1869|2146|4193|4194|7027|23512,MAPK14|E2F1|EZH2|MDM2|MDM4|TFDP1|SUZ12,-1,MyList
KEGG Pathway,24,hsa00250,"Alanine, aspartate and glutamate metabolism",,-2.3,5.8,4,30242,42,500,4,0.8,0.4,159|790|2744|2806,ADSS2|CAD|GLS|GOT2,-1,MyList
GO Biological Processes,19,GO:0033574,response to testosterone,19_GO:0050896 response to stimulus,-2.3,5.8,4,30242,42,500,4,0.8,0.4,632|790|2821|4507,BGLAP|CAD|GPI|MTAP,-1,MyList
GO Biological Processes,19,GO:0045292,"mRNA cis splicing, via spliceosome",19_GO:0008152 metabolic process,-2.3,5.8,4,30242,42,500,4,0.8,0.4,1207|8899|9092|55015,CLNS1A|PRPF4B|SART1|PRPF39,-1,MyList
GO Biological Processes,19,GO:0009124,nucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-2.3,5.8,4,30242,42,500,4,0.8,0.4,159|471|790|7372,ADSS2|ATIC|CAD|UMPS,-1,MyList
GO Biological Processes,19,GO:0016445,somatic diversification of immunoglobulins,19_GO:0002376 immune system process,-2.3,4.5,3.7,30242,67,500,5,1,0.44,6929|7037|25939|51010|118460,TCF3|TFRC|SAMHD1|EXOSC3|EXOSC6,-1,MyList
Canonical Pathways,11,M105,PID TELOMERASE PATHWAY,,-2.3,4.5,3.7,30242,67,500,5,1,0.44,1736|1869|4609|5883|65057,DKC1|E2F1|MYC|RAD9A|ACD,-1,MyList
GO Biological Processes,19,GO:0032984,protein-containing complex disassembly,19_GO:0009987 cellular process,-2.3,2.6,3.2,30242,230,500,10,2,0.63,2733|3159|3396|4609|5119|6599|6601|6605|8289|146909,GLE1|HMGA1|MRPL58|MYC|CHMP1A|SMARCC1|SMARCC2|SMARCE1|ARID1A|KIF18B,-0.99,MyList
GO Biological Processes,19,GO:0035282,segmentation,19_GO:0032502 developmental process,-2.3,3.8,3.5,30242,96,500,6,1.2,0.49,2033|2648|9968|54475|65057|79084,EP300|KAT2A|MED12|NLE1|ACD|WDR77,-0.99,MyList
GO Biological Processes,19,GO:0051304,chromosome separation,19_GO:0009987 cellular process,-2.3,3.8,3.5,30242,96,500,6,1.2,0.49,1062|9587|51143|51433|55781|64682,CENPE|MAD2L1BP|DYNC1LI1|ANAPC5|RIOK2|ANAPC1,-0.99,MyList
GO Biological Processes,19,GO:0006511,ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.3,1.9,3,30242,639,500,20,4,0.88,1017|4193|5682|5685|5688|5693|5709|5710|6135|6599|7324|7514|8667|9817|10221|29128|51433|54620|64682|285671,CDK2|MDM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMD3|PSMD4|RPL11|SMARCC1|UBE2E1|XPO1|EIF3H|KEAP1|TRIB1|UHRF1|ANAPC5|FBXL19|ANAPC1|RNF180,-0.99,MyList
GO Biological Processes,19,GO:0090307,mitotic spindle assembly,19_GO:0009987 cellular process,-2.3,4.4,3.7,30242,68,500,5,1,0.44,3832|3837|5119|8243|11200,KIF11|KPNB1|CHMP1A|SMC1A|CHEK2,-0.98,MyList
GO Biological Processes,19,GO:1902117,positive regulation of organelle assembly,19_GO:0048518 positive regulation of biological process,-2.3,4.4,3.7,30242,68,500,5,1,0.44,1778|4848|23019|23636|85459,DYNC1H1|CNOT2|CNOT1|NUP62|CEP295,-0.98,MyList
WikiPathways,27,WP2032,Thyroid stimulating hormone (TSH) signaling pathway,,-2.3,4.4,3.7,30242,68,500,5,1,0.44,896|1017|1432|1869|4609,CCND3|CDK2|MAPK14|E2F1|MYC,-0.98,MyList
GO Biological Processes,19,GO:0045840,positive regulation of mitotic nuclear division,19_GO:0048518 positive regulation of biological process,-2.3,5.6,3.9,30242,43,500,4,0.8,0.4,3209|9587|23636|51433,HOXA13|MAD2L1BP|NUP62|ANAPC5,-0.97,MyList
GO Biological Processes,19,GO:0009220,pyrimidine ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-2.3,8.2,4.4,30242,22,500,3,0.6,0.35,790|1503|7372,CAD|CTPS1|UMPS,-0.97,MyList
GO Biological Processes,19,GO:0045663,positive regulation of myoblast differentiation,19_GO:0048518 positive regulation of biological process,-2.3,8.2,4.4,30242,22,500,3,0.6,0.35,1432|4208|79647,MAPK14|MEF2C|AKIRIN1,-0.97,MyList
GO Biological Processes,19,GO:0035561,regulation of chromatin binding,19_GO:0065007 biological regulation,-2.3,8.2,4.4,30242,22,500,3,0.6,0.35,1663|23028|81857,DDX11|KDM1A|MED25,-0.97,MyList
GO Biological Processes,19,GO:1901522,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,19_GO:0048518 positive regulation of biological process,-2.3,8.2,4.4,30242,22,500,3,0.6,0.35,1749|2033|79800,DLX5|EP300|CARF,-0.97,MyList
GO Biological Processes,19,GO:0048026,"positive regulation of mRNA splicing, via spliceosome",19_GO:0048518 positive regulation of biological process,-2.3,8.2,4.4,30242,22,500,3,0.6,0.35,4928|27316|494115,NUP98|RBMX|RBMXL1,-0.97,MyList
GO Biological Processes,19,GO:0031331,positive regulation of cellular catabolic process,19_GO:0048518 positive regulation of biological process,-2.3,2.1,3,30242,428,500,15,3,0.76,405|2926|4193|4848|4849|9817|10221|23019|23404|51010|51441|56339|56915|57721|285671,ARNT|GRSF1|MDM2|CNOT2|CNOT3|KEAP1|TRIB1|CNOT1|EXOSC2|EXOSC3|YTHDF2|METTL3|EXOSC5|METTL14|RNF180,-0.97,MyList
Reactome Gene Sets,6,R-HSA-201681,TCF dependent signaling in response to WNT,,-2.2,2.6,3.2,30242,233,500,10,2,0.63,2033|4609|5682|5685|5688|5693|5695|5709|5710|7514,EP300|MYC|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|XPO1,-0.96,MyList
GO Biological Processes,19,GO:0070301,cellular response to hydrogen peroxide,19_GO:0050896 response to stimulus,-2.2,3.7,3.5,30242,98,500,6,1.2,0.49,2146|2395|4193|9131|11179|11235,EZH2|FXN|MDM2|AIFM1|ZNF277|PDCD10,-0.95,MyList
Reactome Gene Sets,6,R-HSA-8951664,Neddylation,,-2.2,2.6,3.2,30242,234,500,10,2,0.63,5682|5685|5688|5693|5695|5709|5710|9817|23038|54620,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|KEAP1|WDTC1|FBXL19,-0.94,MyList
GO Biological Processes,19,GO:0030521,androgen receptor signaling pathway,19_GO:0023052 signaling,-2.2,5.5,3.9,30242,44,500,4,0.8,0.4,2033|8289|23028|57178,EP300|ARID1A|KDM1A|ZMIZ1,-0.94,MyList
WikiPathways,27,WP4290,Metabolic reprogramming in colon cancer,,-2.2,5.5,3.9,30242,44,500,4,0.8,0.4,2744|2806|2821|5226,GLS|GOT2|GPI|PGD,-0.94,MyList
GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,19_GO:0050789 regulation of biological process,-2.2,2.2,3,30242,391,500,14,2.8,0.74,1017|4193|4194|5709|6135|6599|7514|8667|9817|10221|11200|23450|25837|285671,CDK2|MDM2|MDM4|PSMD3|RPL11|SMARCC1|XPO1|EIF3H|KEAP1|TRIB1|CHEK2|SF3B3|RAB26|RNF180,-0.94,MyList
GO Biological Processes,19,GO:0034101,erythrocyte homeostasis,19_GO:0002376 immune system process,-2.2,3.3,3.3,30242,130,500,7,1.4,0.53,405|1054|1432|2821|6218|11143|23186,ARNT|CEBPG|MAPK14|GPI|RPS17|KAT7|RCOR1,-0.94,MyList
GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0065007 biological regulation,-2.2,2.4,3.1,30242,273,500,11,2.2,0.66,405|1054|1432|2146|2821|4208|6218|11143|23186|54475|84524,ARNT|CEBPG|MAPK14|EZH2|GPI|MEF2C|RPS17|KAT7|RCOR1|NLE1|ZC3H8,-0.93,MyList
GO Biological Processes,19,GO:0019941,modification-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.2,1.9,2.9,30242,649,500,20,4,0.88,1017|4193|5682|5685|5688|5693|5709|5710|6135|6599|7324|7514|8667|9817|10221|29128|51433|54620|64682|285671,CDK2|MDM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMD3|PSMD4|RPL11|SMARCC1|UBE2E1|XPO1|EIF3H|KEAP1|TRIB1|UHRF1|ANAPC5|FBXL19|ANAPC1|RNF180,-0.92,MyList
GO Biological Processes,19,GO:0045943,positive regulation of transcription by RNA polymerase I,19_GO:0048518 positive regulation of biological process,-2.2,7.9,4.3,30242,23,500,3,0.6,0.35,1663|25926|84128,DDX11|NOL11|WDR75,-0.92,MyList
GO Biological Processes,19,GO:1902410,mitotic cytokinetic process,19_GO:0009987 cellular process,-2.2,7.9,4.3,30242,23,500,3,0.6,0.35,5119|23636|55165,CHMP1A|NUP62|CEP55,-0.92,MyList
Reactome Gene Sets,6,R-HSA-9013418,RHOBTB2 GTPase cycle,,-2.2,7.9,4.3,30242,23,500,3,0.6,0.35,7919|10250|27316,DDX39B|SRRM1|RBMX,-0.92,MyList
GO Biological Processes,19,GO:0051383,kinetochore organization,19_GO:0009987 cellular process,-2.2,7.9,4.3,30242,23,500,3,0.6,0.35,1062|79003|80152,CENPE|MIS12|CENPT,-0.92,MyList
GO Biological Processes,19,GO:1901985,positive regulation of protein acetylation,19_GO:0048518 positive regulation of biological process,-2.2,5.4,3.8,30242,45,500,4,0.8,0.4,2648|11143|85459|93624,KAT2A|KAT7|CEP295|TADA2B,-0.91,MyList
GO Biological Processes,19,GO:0006110,regulation of glycolytic process,19_GO:0050789 regulation of biological process,-2.2,5.4,3.8,30242,45,500,4,0.8,0.4,402|405|2033|3692,ARL2|ARNT|EP300|EIF6,-0.91,MyList
Reactome Gene Sets,6,R-HSA-3214841,PKMTs methylate histone lysines,,-2.2,4.3,3.6,30242,71,500,5,1,0.44,2146|4297|9739|23512|79813,EZH2|KMT2A|SETD1A|SUZ12|EHMT1,-0.91,MyList
Reactome Gene Sets,6,R-HSA-5617833,Cilium Assembly,,-2.2,2.7,3.2,30242,201,500,9,1.8,0.59,1639|1778|1781|7283|11258|23354|55142|79441|115106,DCTN1|DYNC1H1|DYNC1I2|TUBG1|DCTN3|HAUS5|HAUS2|HAUS3|HAUS1,-0.9,MyList
GO Biological Processes,19,GO:0051259,protein complex oligomerization,19_GO:0009987 cellular process,-2.2,2.5,3.1,30242,238,500,10,2,0.63,41|2744|3028|6241|25939|27316|54680|54822|56652|150274,ASIC1|GLS|HSD17B10|RRM2|SAMHD1|RBMX|ZNHIT6|TRPM7|TWNK|HSCB,-0.9,MyList
GO Biological Processes,19,GO:0051153,regulation of striated muscle cell differentiation,19_GO:0032502 developmental process,-2.2,3.6,3.4,30242,101,500,6,1.2,0.49,1432|2146|2648|4208|7919|9794,MAPK14|EZH2|KAT2A|MEF2C|DDX39B|MAML1,-0.89,MyList
Reactome Gene Sets,6,R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,,-2.2,5.3,3.7,30242,46,500,4,0.8,0.4,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-0.88,MyList
Reactome Gene Sets,6,R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,,-2.2,5.3,3.7,30242,46,500,4,0.8,0.4,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-0.88,MyList
GO Biological Processes,19,GO:0006378,mRNA polyadenylation,19_GO:0008152 metabolic process,-2.2,5.3,3.7,30242,46,500,4,0.8,0.4,2926|10768|25962|91746,GRSF1|AHCYL1|VIRMA|YTHDC1,-0.88,MyList
Reactome Gene Sets,6,R-HSA-167169,HIV Transcription Elongation,,-2.2,5.3,3.7,30242,46,500,4,0.8,0.4,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-0.88,MyList
Reactome Gene Sets,6,R-HSA-9675136,Diseases of DNA Double-Strand Break Repair,,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,5888|5889|5932,RAD51|RAD51C|RBBP8,-0.88,MyList
GO Biological Processes,19,GO:0051570,regulation of histone H3-K9 methylation,19_GO:0050789 regulation of biological process,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,3009|9682|23028,H1-5|KDM4A|KDM1A,-0.88,MyList
Reactome Gene Sets,6,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,7324|51433|64682,UBE2E1|ANAPC5|ANAPC1,-0.88,MyList
GO Biological Processes,19,GO:0006541,glutamine metabolic process,19_GO:0008152 metabolic process,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,790|1503|2744,CAD|CTPS1|GLS,-0.88,MyList
Reactome Gene Sets,6,R-HSA-9701193,Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function,,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,5888|5889|5932,RAD51|RAD51C|RBBP8,-0.88,MyList
Reactome Gene Sets,6,R-HSA-9701192,Defective HDR through Homologous Recombination (HRR) due to BRCA1 loss-of-function,,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,5888|5889|5932,RAD51|RAD51C|RBBP8,-0.88,MyList
Reactome Gene Sets,6,R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,5888|5889|5932,RAD51|RAD51C|RBBP8,-0.88,MyList
Reactome Gene Sets,6,R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,,-2.2,7.6,4.2,30242,24,500,3,0.6,0.35,5888|5889|5932,RAD51|RAD51C|RBBP8,-0.88,MyList
GO Biological Processes,19,GO:1902749,regulation of cell cycle G2/M phase transition,19_GO:0050789 regulation of biological process,-2.2,3.6,3.4,30242,102,500,6,1.2,0.49,1017|4869|5889|8317|63967|90381,CDK2|NPM1|RAD51C|CDC7|CLSPN|TICRR,-0.88,MyList
Reactome Gene Sets,6,R-HSA-9710421,Defective pyroptosis,,-2.1,4.1,3.5,30242,73,500,5,1,0.44,2146|5557|5558|23512|23649,EZH2|PRIM1|PRIM2|SUZ12|POLA2,-0.86,MyList
GO Biological Processes,19,GO:0045739,positive regulation of DNA repair,19_GO:0048518 positive regulation of biological process,-2.1,4.1,3.5,30242,73,500,5,1,0.44,1054|1663|8914|23514|64210,CEBPG|DDX11|TIMELESS|SPIDR|MMS19,-0.86,MyList
GO Biological Processes,19,GO:0060348,bone development,19_GO:0032502 developmental process,-2.1,2.7,3.1,30242,205,500,9,1.8,0.59,537|632|1432|1749|2033|2648|4208|4209|79648,ATP6AP1|BGLAP|MAPK14|DLX5|EP300|KAT2A|MEF2C|MEF2D|MCPH1,-0.86,MyList
GO Biological Processes,19,GO:0051603,proteolysis involved in cellular protein catabolic process,19_GO:0008152 metabolic process,-2.1,1.8,2.8,30242,751,500,22,4.4,0.92,1017|4193|5682|5685|5688|5693|5695|5709|5710|6135|6599|7324|7514|8192|8667|9817|10221|29128|51433|54620|64682|285671,CDK2|MDM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPL11|SMARCC1|UBE2E1|XPO1|CLPP|EIF3H|KEAP1|TRIB1|UHRF1|ANAPC5|FBXL19|ANAPC1|RNF180,-0.85,MyList
GO Biological Processes,19,GO:0043631,RNA polyadenylation,19_GO:0008152 metabolic process,-2.1,5.1,3.7,30242,47,500,4,0.8,0.4,2926|10768|25962|91746,GRSF1|AHCYL1|VIRMA|YTHDC1,-0.85,MyList
Reactome Gene Sets,6,R-HSA-1980143,Signaling by NOTCH1,,-2.1,4.1,3.4,30242,74,500,5,1,0.44,892|2033|2648|4609|9794,CCNC|EP300|KAT2A|MYC|MAML1,-0.84,MyList
GO Biological Processes,19,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,19_GO:0023052 signaling,-2.1,4.1,3.4,30242,74,500,5,1,0.44,2033|4848|10498|23019|23028,EP300|CNOT2|CARM1|CNOT1|KDM1A,-0.84,MyList
GO Biological Processes,19,GO:0045639,positive regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.1,3.5,3.3,30242,104,500,6,1.2,0.49,405|537|1432|10221|11143|23186,ARNT|ATP6AP1|MAPK14|TRIB1|KAT7|RCOR1,-0.84,MyList
GO Biological Processes,19,GO:0009895,negative regulation of catabolic process,19_GO:0048519 negative regulation of biological process,-2.1,2.3,2.9,30242,322,500,12,2.4,0.68,1432|1736|1869|1981|1982|4194|6135|6599|8667|9682|23450|221937,MAPK14|DKC1|E2F1|EIF4G1|EIF4G2|MDM4|RPL11|SMARCC1|EIF3H|KDM4A|SF3B3|FOXK1,-0.83,MyList
CORUM,33,CORUM:5233,TNF-alpha/NF-kappa B signaling complex 5,,-2.1,7.3,4.1,30242,25,500,3,0.6,0.35,3838|10849|64425,KPNA2|POLR1G|POLR1E,-0.83,MyList
Canonical Pathways,11,M139,PID MYC PATHWAY,,-2.1,7.3,4.1,30242,25,500,3,0.6,0.35,2648|4609|9913,KAT2A|MYC|SUPT7L,-0.83,MyList
CORUM,33,CORUM:5380,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",,-2.1,7.3,4.1,30242,25,500,3,0.6,0.35,3692|6135|6158,EIF6|RPL11|RPL28,-0.83,MyList
GO Biological Processes,19,GO:0033233,regulation of protein sumoylation,19_GO:0050789 regulation of biological process,-2.1,7.3,4.1,30242,25,500,3,0.6,0.35,405|54552|57178,ARNT|GNL3L|ZMIZ1,-0.83,MyList
Reactome Gene Sets,6,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,,-2.1,7.3,4.1,30242,25,500,3,0.6,0.35,2033|2648|9794,EP300|KAT2A|MAML1,-0.83,MyList
KEGG Pathway,24,ko04120,Ubiquitin mediated proteolysis,,-2.1,3.1,3.2,30242,137,500,7,1.4,0.53,4193|7324|9817|25847|51366|51433|64682,MDM2|UBE2E1|KEAP1|ANAPC13|UBR5|ANAPC5|ANAPC1,-0.83,MyList
GO Biological Processes,19,GO:0030261,chromosome condensation,19_GO:0009987 cellular process,-2.1,5,3.6,30242,48,500,4,0.8,0.4,3009|5119|9131|79648,H1-5|CHMP1A|AIFM1|MCPH1,-0.82,MyList
Reactome Gene Sets,6,R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat,,-2.1,5,3.6,30242,48,500,4,0.8,0.4,902|1022|2071|2968,CCNH|CDK7|ERCC3|GTF2H4,-0.82,MyList
GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-2.1,2,2.8,30242,490,500,16,3.2,0.79,159|402|405|471|515|790|1503|2033|2821|3692|4522|4967|6241|7372|25939|221937,ADSS2|ARL2|ARNT|ATIC|ATP5PB|CAD|CTPS1|EP300|GPI|EIF6|MTHFD1|OGDH|RRM2|UMPS|SAMHD1|FOXK1,-0.82,MyList
KEGG Pathway,24,hsa04120,Ubiquitin mediated proteolysis,,-2.1,3.1,3.2,30242,138,500,7,1.4,0.53,4193|7324|9817|25847|51366|51433|64682,MDM2|UBE2E1|KEAP1|ANAPC13|UBR5|ANAPC5|ANAPC1,-0.81,MyList
KEGG Pathway,24,ko05164,Influenza A,,-2.1,2.8,3.1,30242,173,500,8,1.6,0.56,1432|2033|2224|3838|4928|7514|7919|8480,MAPK14|EP300|FDPS|KPNA2|NUP98|XPO1|DDX39B|RAE1,-0.81,MyList
GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-2.1,2,2.8,30242,449,500,15,3,0.76,405|2071|2146|2395|4193|4700|4710|4728|5693|9131|9817|11179|11235|80777|140823,ARNT|ERCC3|EZH2|FXN|MDM2|NDUFA6|NDUFB4|NDUFS8|PSMB5|AIFM1|KEAP1|ZNF277|PDCD10|CYB5B|ROMO1,-0.81,MyList
GO Biological Processes,19,GO:0009066,aspartate family amino acid metabolic process,19_GO:0008152 metabolic process,-2.1,4.9,3.6,30242,49,500,4,0.8,0.4,159|2806|4507|4522,ADSS2|GOT2|MTAP|MTHFD1,-0.79,MyList
Reactome Gene Sets,6,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,,-2.1,4.9,3.6,30242,49,500,4,0.8,0.4,57511|83548|84342|91949,COG6|COG3|COG8|COG7,-0.79,MyList
GO Biological Processes,19,GO:0006376,mRNA splice site selection,19_GO:0008152 metabolic process,-2.1,4.9,3.6,30242,49,500,4,0.8,0.4,10772|55015|91746|494115,SRSF10|PRPF39|YTHDC1|RBMXL1,-0.79,MyList
GO Biological Processes,19,GO:0031167,rRNA methylation,19_GO:0008152 metabolic process,-2.1,7,4,30242,26,500,3,0.6,0.35,4839|27292|114049,NOP2|DIMT1|BUD23,-0.79,MyList
Reactome Gene Sets,6,R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A,,-2.1,7,4,30242,26,500,3,0.6,0.35,7324|51433|64682,UBE2E1|ANAPC5|ANAPC1,-0.79,MyList
Reactome Gene Sets,6,R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),,-2.1,7,4,30242,26,500,3,0.6,0.35,5888|5889|5932,RAD51|RAD51C|RBBP8,-0.79,MyList
GO Biological Processes,19,GO:0018027,peptidyl-lysine dimethylation,19_GO:0008152 metabolic process,-2.1,7,4,30242,26,500,3,0.6,0.35,4297|9739|79813,KMT2A|SETD1A|EHMT1,-0.79,MyList
GO Biological Processes,19,GO:0097193,intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-2,2.3,2.9,30242,288,500,11,2.2,0.66,1869|2033|4193|6135|6615|9131|9774|10514|11200|11235|23028,E2F1|EP300|MDM2|RPL11|SNAI1|AIFM1|BCLAF1|MYBBP1A|CHEK2|PDCD10|KDM1A,-0.78,MyList
